#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 180  14
# Band-Index:    1
   5.12361     -4.906591  0.091  0.017  0.000  0.052  0.055  0.000  0.018  0.000  0.018  0.252
   5.18657     -4.622670  0.079  0.017  0.000  0.051  0.080  0.000  0.017  0.000  0.027  0.271
   5.24952     -4.570514  0.000  0.000  0.000  0.000  0.000  0.176  0.000  0.059  0.000  0.234
   5.31248     -4.633949  0.000  0.000  0.000  0.000  0.000  0.175  0.000  0.058  0.000  0.234
   5.37544     -4.672059  0.000  0.000  0.000  0.000  0.000  0.175  0.000  0.058  0.000  0.234
   5.43840     -4.684785  0.000  0.000  0.000  0.000  0.000  0.175  0.000  0.058  0.000  0.233
   5.43840     -4.684785  0.000  0.000  0.000  0.000  0.000  0.175  0.000  0.058  0.000  0.233
   5.47474     -4.693138  0.000  0.000  0.001  0.000  0.000  0.174  0.000  0.058  0.000  0.232
   5.51109     -4.718037  0.000  0.000  0.002  0.000  0.000  0.170  0.000  0.057  0.000  0.229
   5.54744     -4.758541  0.000  0.000  0.005  0.000  0.000  0.164  0.000  0.055  0.000  0.224
   5.58379     -4.813212  0.000  0.000  0.010  0.000  0.000  0.156  0.000  0.052  0.000  0.217
   5.62014     -4.880146  0.000  0.000  0.015  0.000  0.000  0.146  0.000  0.049  0.000  0.209
   5.65649     -4.957042  0.000  0.000  0.021  0.000  0.000  0.134  0.000  0.045  0.000  0.200
   5.69284     -5.041399  0.000  0.000  0.028  0.000  0.000  0.121  0.000  0.040  0.000  0.189
   5.72918     -5.130470  0.000  0.000  0.035  0.000  0.000  0.107  0.000  0.036  0.000  0.178
   5.76553     -5.221421  0.000  0.000  0.043  0.000  0.000  0.092  0.000  0.031  0.000  0.166
   5.80188     -5.311475  0.000  0.000  0.052  0.000  0.000  0.077  0.000  0.026  0.000  0.155
   5.83823     -5.397978  0.000  0.000  0.060  0.000  0.000  0.063  0.000  0.021  0.000  0.144
   5.87458     -5.478510  0.000  0.000  0.068  0.000  0.000  0.049  0.000  0.016  0.000  0.133
   5.91093     -5.551001  0.000  0.000  0.075  0.000  0.000  0.036  0.000  0.012  0.000  0.124
   5.94728     -5.613813  0.000  0.000  0.082  0.000  0.000  0.025  0.000  0.008  0.000  0.115
   5.98362     -5.665784  0.000  0.000  0.087  0.000  0.000  0.016  0.000  0.005  0.000  0.108
   6.01997     -5.706227  0.000  0.000  0.091  0.000  0.000  0.009  0.000  0.003  0.000  0.103
   6.05632     -5.734888  0.000  0.000  0.094  0.000  0.000  0.004  0.000  0.001  0.000  0.099
   6.09267     -5.751865  0.000  0.000  0.096  0.000  0.000  0.001  0.000  0.000  0.000  0.097
   6.12902     -5.757418  0.000  0.000  0.097  0.000  0.000  0.000  0.000  0.000  0.000  0.097
   6.12902     -5.757418  0.000  0.000  0.097  0.000  0.000  0.000  0.000  0.000  0.000  0.097
   6.20172     -5.736222  0.000  0.000  0.095  0.000  0.000  0.003  0.000  0.001  0.000  0.099
   6.27441     -5.675478  0.000  0.000  0.090  0.000  0.000  0.011  0.000  0.004  0.000  0.105
   6.34711     -5.578885  0.000  0.000  0.083  0.000  0.000  0.023  0.000  0.008  0.000  0.114
   6.41981     -5.449289  0.000  0.000  0.076  0.000  0.000  0.036  0.000  0.012  0.000  0.124
   6.49250     -5.288657  0.000  0.000  0.067  0.000  0.000  0.051  0.000  0.017  0.000  0.136
   6.56520     -5.098323  0.000  0.000  0.059  0.000  0.000  0.067  0.000  0.022  0.000  0.148
   6.63790     -4.895595  0.088  0.064  0.000  0.021  0.029  0.000  0.017  0.000  0.010  0.229
   6.71060     -5.255394  0.103  0.057  0.000  0.019  0.020  0.000  0.019  0.000  0.007  0.225
   6.78329     -5.402454  0.000  0.000  0.000  0.000  0.000  0.042  0.000  0.125  0.000  0.167
   6.85599     -4.939732  0.000  0.000  0.000  0.000  0.000  0.043  0.000  0.129  0.000  0.172
   6.92869     -4.460675  0.000  0.000  0.000  0.000  0.000  0.044  0.000  0.133  0.000  0.178
   7.00138     -3.967555  0.000  0.000  0.000  0.000  0.000  0.046  0.000  0.139  0.000  0.185
   7.07408     -3.463285  0.000  0.000  0.000  0.000  0.000  0.048  0.000  0.145  0.000  0.193
   7.14678     -2.951342  0.000  0.000  0.000  0.000  0.000  0.051  0.000  0.152  0.000  0.203
   7.21948     -2.435991  0.000  0.000  0.000  0.000  0.000  0.053  0.000  0.159  0.000  0.212
   7.29217     -1.922439  0.000  0.000  0.000  0.000  0.000  0.055  0.000  0.165  0.000  0.220
   7.36487     -1.417628  0.000  0.000  0.000  0.000  0.000  0.055  0.000  0.166  0.000  0.221
   7.43757     -0.935351  0.000  0.000  0.000  0.000  0.000  0.047  0.000  0.141  0.000  0.188
   7.51026     -0.603401  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   7.51026     -4.684785  0.000  0.000  0.000  0.000  0.000  0.175  0.000  0.058  0.000  0.233
   7.56153     -4.677713  0.000  0.000  0.000  0.000  0.000  0.174  0.000  0.058  0.000  0.233
   7.61281     -4.656723  0.000  0.001  0.000  0.000  0.000  0.173  0.000  0.058  0.000  0.231
   7.66408     -4.622000  0.000  0.001  0.000  0.000  0.000  0.170  0.000  0.057  0.000  0.228
   7.71535     -4.573938  0.000  0.002  0.000  0.001  0.000  0.166  0.000  0.055  0.000  0.224
   7.76662     -4.513086  0.000  0.004  0.000  0.001  0.000  0.160  0.000  0.053  0.000  0.219
   7.81789     -4.440240  0.000  0.005  0.000  0.002  0.000  0.154  0.000  0.051  0.000  0.212
   7.86916     -4.356376  0.000  0.007  0.000  0.002  0.000  0.146  0.000  0.049  0.000  0.204
   7.92043     -4.262732  0.000  0.009  0.000  0.003  0.000  0.136  0.000  0.045  0.000  0.194
   7.97170     -4.160806  0.000  0.011  0.000  0.004  0.000  0.126  0.000  0.042  0.000  0.183
   8.02297     -4.052472  0.000  0.014  0.000  0.005  0.000  0.113  0.000  0.038  0.000  0.170
   8.07424     -3.939997  0.000  0.017  0.000  0.006  0.000  0.100  0.000  0.033  0.000  0.155
   8.12551     -3.826121  0.000  0.019  0.000  0.006  0.000  0.085  0.000  0.028  0.000  0.139
   8.17678     -3.714087  0.000  0.022  0.000  0.007  0.000  0.069  0.000  0.023  0.000  0.122
   8.22805     -3.607694  0.000  0.025  0.000  0.008  0.000  0.053  0.000  0.018  0.000  0.104
   8.27932     -3.511255  0.000  0.028  0.000  0.009  0.000  0.037  0.000  0.012  0.000  0.087
   8.33059     -3.429403  0.000  0.031  0.000  0.010  0.000  0.022  0.000  0.007  0.000  0.071
   8.38186     -3.366711  0.000  0.033  0.000  0.011  0.000  0.011  0.000  0.004  0.000  0.058
   8.43313     -3.327234  0.000  0.034  0.000  0.011  0.000  0.003  0.000  0.001  0.000  0.049
   8.48440     -3.313749  0.000  0.034  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.046
   8.48440     -5.757418  0.000  0.000  0.097  0.000  0.000  0.000  0.000  0.000  0.000  0.097
   8.53567     -5.770601  0.001  0.000  0.096  0.000  0.000  0.000  0.001  0.000  0.000  0.097
   8.58694     -5.809528  0.004  0.000  0.093  0.000  0.000  0.000  0.003  0.000  0.000  0.100
   8.63821     -5.872516  0.008  0.000  0.089  0.000  0.000  0.000  0.007  0.000  0.000  0.104
   8.68948     -5.956835  0.014  0.000  0.083  0.000  0.000  0.000  0.012  0.000  0.000  0.109
   8.74075     -6.059051  0.021  0.000  0.076  0.000  0.000  0.000  0.018  0.000  0.000  0.115
   8.79203     -6.175284  0.028  0.000  0.069  0.000  0.000  0.000  0.024  0.000  0.000  0.121
   8.84330     -6.301425  0.036  0.000  0.061  0.000  0.000  0.000  0.031  0.000  0.000  0.128
   8.89457     -6.433398  0.043  0.000  0.053  0.000  0.000  0.000  0.038  0.000  0.000  0.134
   8.94584     -6.567286  0.051  0.000  0.045  0.000  0.000  0.000  0.045  0.000  0.000  0.141
   8.99711     -6.699415  0.058  0.000  0.037  0.000  0.000  0.000  0.051  0.000  0.000  0.146
   9.04838     -6.826422  0.064  0.000  0.030  0.000  0.000  0.000  0.057  0.000  0.000  0.152
   9.09965     -6.945337  0.070  0.000  0.023  0.000  0.000  0.000  0.062  0.000  0.000  0.156
   9.15092     -7.053569  0.076  0.000  0.017  0.000  0.000  0.000  0.067  0.000  0.000  0.160
   9.20219     -7.148931  0.080  0.000  0.012  0.000  0.000  0.000  0.071  0.000  0.000  0.164
   9.25346     -7.229407  0.084  0.000  0.008  0.000  0.000  0.000  0.075  0.000  0.000  0.167
   9.30473     -7.293557  0.087  0.000  0.004  0.000  0.000  0.000  0.077  0.000  0.000  0.169
   9.35600     -7.340215  0.089  0.000  0.002  0.000  0.000  0.000  0.079  0.000  0.000  0.170
   9.40727     -7.368522  0.090  0.000  0.001  0.000  0.000  0.000  0.081  0.000  0.000  0.171
   9.45854     -7.378003  0.090  0.000  0.000  0.000  0.000  0.000  0.081  0.000  0.000  0.171
 
# Band-Index:    8
   9.45854     -1.890121  0.000  0.000  0.000  0.000  0.000  0.122  0.000  0.365  0.000  0.487
   9.40727     -1.905915  0.000  0.000  0.000  0.001  0.001  0.120  0.000  0.360  0.003  0.485
   9.35600     -1.951548  0.000  0.001  0.000  0.003  0.004  0.115  0.000  0.345  0.013  0.480
   9.30473     -2.022525  0.000  0.002  0.000  0.006  0.009  0.107  0.000  0.322  0.026  0.472
   9.25346     -2.112782  0.000  0.003  0.000  0.010  0.014  0.098  0.000  0.295  0.042  0.463
   9.20219     -2.215979  0.000  0.005  0.000  0.015  0.020  0.088  0.000  0.265  0.059  0.451
   9.15092     -2.326316  0.000  0.007  0.000  0.020  0.025  0.078  0.000  0.235  0.075  0.439
   9.09965     -2.439041  0.000  0.008  0.000  0.025  0.030  0.068  0.000  0.204  0.090  0.426
   9.04838     -2.550254  0.000  0.010  0.000  0.031  0.035  0.058  0.000  0.175  0.104  0.413
   8.99711     -2.657011  0.000  0.012  0.000  0.037  0.039  0.049  0.000  0.147  0.116  0.400
   8.94584     -2.757106  0.000  0.014  0.000  0.043  0.042  0.040  0.000  0.121  0.127  0.388
   8.89457     -2.848932  0.000  0.016  0.000  0.048  0.046  0.032  0.000  0.097  0.137  0.376
   8.84330     -2.931355  0.000  0.018  0.000  0.053  0.049  0.025  0.000  0.075  0.146  0.365
   8.79203     -3.003601  0.000  0.019  0.000  0.058  0.051  0.019  0.000  0.056  0.153  0.356
   8.74075     -3.065154  0.000  0.021  0.000  0.062  0.053  0.013  0.000  0.039  0.159  0.347
   8.68948     -3.115725  0.000  0.022  0.000  0.066  0.055  0.008  0.000  0.025  0.164  0.340
   8.63821     -3.155155  0.000  0.023  0.000  0.069  0.056  0.005  0.000  0.014  0.167  0.334
   8.58694     -3.183368  0.000  0.024  0.000  0.071  0.057  0.002  0.000  0.006  0.170  0.330
   8.53567     -3.200305  0.000  0.024  0.000  0.072  0.057  0.001  0.000  0.002  0.172  0.327
   8.48440     -3.205947  0.000  0.024  0.000  0.073  0.057  0.000  0.000  0.000  0.172  0.327
   8.48440     -3.246383  0.000  0.000  0.000  0.000  0.000  0.107  0.000  0.321  0.000  0.427
   8.43313     -3.245966  0.000  0.000  0.000  0.001  0.000  0.106  0.000  0.318  0.000  0.425
   8.38186     -3.244794  0.000  0.001  0.000  0.004  0.000  0.104  0.000  0.311  0.000  0.420
   8.33059     -3.242886  0.000  0.003  0.000  0.009  0.000  0.100  0.000  0.299  0.000  0.410
   8.27932     -3.240296  0.000  0.005  0.000  0.015  0.000  0.094  0.000  0.283  0.000  0.398
   8.22805     -3.237109  0.000  0.008  0.000  0.023  0.000  0.088  0.000  0.264  0.000  0.382
   8.17678     -3.233438  0.000  0.011  0.000  0.032  0.000  0.080  0.000  0.241  0.000  0.365
   8.12551     -3.229366  0.000  0.014  0.000  0.042  0.000  0.072  0.000  0.217  0.000  0.345
   8.07424     -3.225005  0.000  0.018  0.000  0.053  0.000  0.064  0.000  0.191  0.000  0.325
   8.02297     -3.220489  0.000  0.021  0.000  0.063  0.000  0.055  0.000  0.164  0.000  0.304
   7.97170     -3.215972  0.000  0.025  0.000  0.074  0.000  0.046  0.000  0.138  0.000  0.283
   7.92043     -3.211539  0.000  0.028  0.000  0.084  0.000  0.038  0.000  0.113  0.000  0.263
   7.86916     -3.207324  0.000  0.031  0.000  0.094  0.000  0.030  0.000  0.089  0.000  0.244
   7.81789     -3.224084  0.026  0.000  0.017  0.000  0.263  0.000  0.048  0.000  0.088  0.441
   7.76662     -3.385978  0.033  0.000  0.014  0.000  0.263  0.000  0.037  0.000  0.088  0.434
   7.71535     -3.537291  0.040  0.000  0.010  0.000  0.264  0.000  0.028  0.000  0.088  0.431
   7.66408     -3.668772  0.046  0.000  0.006  0.000  0.266  0.000  0.022  0.000  0.089  0.429
   7.61281     -3.771243  0.052  0.000  0.003  0.000  0.267  0.000  0.018  0.000  0.089  0.430
   7.56153     -3.836593  0.055  0.000  0.001  0.000  0.269  0.000  0.016  0.000  0.090  0.431
   7.51026     -3.859100  0.057  0.000  0.000  0.000  0.269  0.000  0.016  0.000  0.090  0.431
   7.51026     -0.603386  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   7.43757     -0.914277  0.000  0.000  0.000  0.000  0.000  0.149  0.000  0.050  0.000  0.199
   7.36487     -1.349445  0.000  0.000  0.001  0.000  0.000  0.182  0.000  0.061  0.000  0.243
   7.29217     -1.784954  0.000  0.000  0.002  0.000  0.000  0.186  0.000  0.062  0.000  0.251
   7.21948     -2.209756  0.000  0.000  0.005  0.000  0.000  0.183  0.000  0.061  0.000  0.248
   7.14678     -2.619582  0.000  0.000  0.008  0.000  0.000  0.175  0.000  0.058  0.000  0.241
   7.07408     -3.011491  0.000  0.000  0.012  0.000  0.000  0.165  0.000  0.055  0.000  0.232
   7.00138     -3.383099  0.000  0.000  0.016  0.000  0.000  0.154  0.000  0.051  0.000  0.221
   6.92869     -3.732454  0.000  0.000  0.022  0.000  0.000  0.141  0.000  0.047  0.000  0.210
   6.85599     -4.057962  0.000  0.000  0.028  0.000  0.000  0.127  0.000  0.042  0.000  0.198
   6.78329     -4.358287  0.000  0.000  0.035  0.000  0.000  0.113  0.000  0.038  0.000  0.185
   6.71060     -4.632352  0.000  0.000  0.042  0.000  0.000  0.098  0.000  0.033  0.000  0.173
   6.63790     -4.879290  0.000  0.000  0.050  0.000  0.000  0.082  0.000  0.027  0.000  0.160
   6.56520     -4.541319  0.071  0.071  0.000  0.024  0.040  0.000  0.014  0.000  0.013  0.234
   6.49250     -4.203826  0.054  0.077  0.000  0.026  0.055  0.000  0.011  0.000  0.018  0.242
   6.41981     -3.895853  0.037  0.082  0.000  0.027  0.073  0.000  0.008  0.000  0.024  0.252
   6.34711     -3.631076  0.022  0.084  0.000  0.028  0.095  0.000  0.005  0.000  0.032  0.266
   6.27441     -3.422373  0.010  0.083  0.000  0.028  0.120  0.000  0.002  0.000  0.040  0.284
   6.20172     -3.279404  0.003  0.080  0.000  0.027  0.146  0.000  0.001  0.000  0.049  0.304
   6.12902     -3.205947  0.000  0.024  0.000  0.073  0.057  0.000  0.000  0.000  0.172  0.327
   6.12902     -3.205947  0.000  0.024  0.000  0.073  0.057  0.000  0.000  0.000  0.172  0.327
   6.09267     -3.223402  0.000  0.026  0.000  0.077  0.053  0.000  0.000  0.000  0.160  0.315
   6.05632     -3.236656  0.000  0.027  0.000  0.081  0.049  0.000  0.000  0.000  0.147  0.304
   6.01997     -3.246050  0.000  0.028  0.000  0.085  0.045  0.000  0.000  0.000  0.134  0.293
   5.98362     -3.251978  0.000  0.030  0.000  0.090  0.041  0.000  0.000  0.000  0.122  0.282
   5.94728     -3.284717  0.013  0.047  0.000  0.016  0.224  0.000  0.003  0.000  0.075  0.378
   5.91093     -3.331925  0.017  0.041  0.000  0.014  0.232  0.000  0.005  0.000  0.077  0.386
   5.87458     -3.384766  0.022  0.036  0.000  0.012  0.239  0.000  0.006  0.000  0.080  0.394
   5.83823     -3.441178  0.027  0.031  0.000  0.010  0.244  0.000  0.007  0.000  0.081  0.400
   5.80188     -3.499171  0.031  0.026  0.000  0.009  0.249  0.000  0.008  0.000  0.083  0.406
   5.76553     -3.557001  0.036  0.021  0.000  0.007  0.254  0.000  0.010  0.000  0.085  0.411
   5.72918     -3.612979  0.040  0.017  0.000  0.006  0.257  0.000  0.011  0.000  0.086  0.416
   5.69284     -3.665675  0.044  0.013  0.000  0.004  0.260  0.000  0.012  0.000  0.087  0.420
   5.65649     -3.713854  0.047  0.010  0.000  0.003  0.263  0.000  0.013  0.000  0.088  0.423
   5.62014     -3.756406  0.050  0.007  0.000  0.002  0.265  0.000  0.014  0.000  0.088  0.425
   5.58379     -3.792421  0.052  0.004  0.000  0.001  0.266  0.000  0.014  0.000  0.089  0.428
   5.54744     -3.821167  0.054  0.002  0.000  0.001  0.268  0.000  0.015  0.000  0.089  0.429
   5.51109     -3.842098  0.056  0.001  0.000  0.000  0.268  0.000  0.015  0.000  0.089  0.430
   5.47474     -3.854819  0.056  0.000  0.000  0.000  0.269  0.000  0.015  0.000  0.090  0.431
   5.43840     -3.859100  0.057  0.000  0.000  0.000  0.269  0.000  0.016  0.000  0.090  0.431
   5.43840     -3.859100  0.057  0.000  0.000  0.000  0.269  0.000  0.016  0.000  0.090  0.431
   5.37544     -3.936350  0.057  0.005  0.000  0.014  0.228  0.000  0.015  0.000  0.076  0.394
   5.31248     -4.120286  0.061  0.011  0.000  0.033  0.164  0.000  0.015  0.000  0.055  0.339
   5.24952     -4.356779  0.069  0.015  0.000  0.045  0.115  0.000  0.016  0.000  0.038  0.298
   5.18657     -4.481849  0.000  0.000  0.000  0.000  0.000  0.176  0.000  0.059  0.000  0.235
   5.12361     -4.368147  0.000  0.000  0.000  0.000  0.000  0.177  0.000  0.059  0.000  0.236
   5.06065     -4.229628  0.000  0.000  0.000  0.000  0.000  0.178  0.000  0.059  0.000  0.237
   4.99769     -4.066491  0.000  0.000  0.000  0.000  0.000  0.179  0.000  0.060  0.000  0.239
   4.93473     -3.879257  0.000  0.000  0.000  0.000  0.000  0.180  0.000  0.060  0.000  0.240
   4.87178     -3.668274  0.000  0.000  0.000  0.000  0.000  0.182  0.000  0.061  0.000  0.242
   4.80882     -3.434075  0.000  0.000  0.000  0.000  0.000  0.183  0.000  0.061  0.000  0.244
   4.74586     -3.177294  0.000  0.000  0.000  0.000  0.000  0.185  0.000  0.062  0.000  0.246
   4.68290     -2.898703  0.000  0.000  0.000  0.000  0.000  0.187  0.000  0.062  0.000  0.249
   4.61995     -2.599243  0.000  0.000  0.000  0.000  0.000  0.188  0.000  0.063  0.000  0.251
   4.55699     -2.280077  0.000  0.000  0.000  0.000  0.000  0.190  0.000  0.063  0.000  0.253
   4.49403     -1.942710  0.000  0.000  0.000  0.000  0.000  0.190  0.000  0.063  0.000  0.253
   4.43107     -1.589270  0.000  0.000  0.000  0.000  0.000  0.187  0.000  0.062  0.000  0.250
   4.36812     -1.223477  0.000  0.000  0.000  0.000  0.000  0.177  0.000  0.059  0.000  0.236
   4.30516     -0.856477  0.000  0.000  0.000  0.000  0.000  0.138  0.000  0.046  0.000  0.184
   4.24220     -0.603386  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.24220     -0.603386  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.19093     -0.654914  0.000  0.000  0.000  0.000  0.029  0.000  0.000  0.000  0.010  0.039
   4.13966     -0.783043  0.000  0.000  0.000  0.000  0.082  0.000  0.000  0.000  0.027  0.109
   4.08839     -0.947425  0.000  0.000  0.000  0.000  0.125  0.000  0.000  0.000  0.042  0.167
   4.03712     -1.124049  0.000  0.000  0.000  0.000  0.156  0.000  0.000  0.000  0.052  0.208
   3.98585     -1.301719  0.000  0.000  0.000  0.000  0.177  0.000  0.000  0.000  0.059  0.236
   3.93458     -1.474763  0.000  0.000  0.000  0.000  0.192  0.000  0.000  0.000  0.064  0.255
   3.88331     -1.639998  0.000  0.000  0.000  0.000  0.202  0.000  0.000  0.000  0.067  0.270
   3.83204     -1.795494  0.000  0.000  0.000  0.000  0.211  0.000  0.000  0.000  0.070  0.281
   3.78077     -1.939984  0.000  0.000  0.000  0.000  0.217  0.000  0.000  0.000  0.072  0.289
   3.72950     -2.072541  0.000  0.000  0.000  0.000  0.222  0.000  0.000  0.000  0.074  0.295
   3.67823     -2.192503  0.000  0.000  0.000  0.000  0.225  0.000  0.000  0.000  0.075  0.300
   3.62696     -2.299309  0.000  0.000  0.000  0.000  0.228  0.000  0.000  0.000  0.076  0.304
   3.57569     -2.392570  0.000  0.000  0.000  0.000  0.231  0.000  0.000  0.000  0.077  0.308
   3.52442     -2.471966  0.000  0.000  0.000  0.000  0.233  0.000  0.000  0.000  0.078  0.310
   3.47314     -2.537227  0.000  0.000  0.000  0.000  0.234  0.000  0.000  0.000  0.078  0.312
   3.42187     -2.588173  0.000  0.000  0.000  0.000  0.235  0.000  0.000  0.000  0.078  0.313
   3.37060     -2.624674  0.000  0.000  0.000  0.000  0.236  0.000  0.000  0.000  0.079  0.314
   3.31933     -2.590423  0.016  0.000  0.070  0.000  0.000  0.000  0.179  0.000  0.000  0.264
   3.26806     -2.347211  0.000  0.000  0.103  0.000  0.000  0.000  0.000  0.000  0.000  0.103
   3.26806     -2.347211  0.000  0.000  0.103  0.000  0.000  0.000  0.000  0.000  0.000  0.103
   3.19537     -2.362398  0.000  0.000  0.102  0.000  0.000  0.006  0.000  0.002  0.000  0.109
   3.12267     -2.405972  0.000  0.000  0.097  0.000  0.000  0.022  0.000  0.007  0.000  0.126
   3.04997     -2.472569  0.000  0.000  0.090  0.000  0.000  0.046  0.000  0.015  0.000  0.151
   2.97727     -2.554804  0.000  0.000  0.081  0.000  0.000  0.074  0.000  0.025  0.000  0.180
   2.90458     -2.644607  0.000  0.000  0.072  0.000  0.000  0.104  0.000  0.035  0.000  0.210
   2.83188     -2.734330  0.000  0.000  0.062  0.000  0.000  0.134  0.000  0.045  0.000  0.241
   2.75918     -2.817178  0.000  0.000  0.053  0.000  0.000  0.162  0.000  0.054  0.000  0.269
   2.68649     -2.887285  0.000  0.000  0.044  0.000  0.000  0.189  0.000  0.063  0.000  0.296
   2.61379     -2.939759  0.000  0.000  0.036  0.000  0.000  0.213  0.000  0.071  0.000  0.320
   2.54109     -2.970531  0.000  0.000  0.029  0.000  0.000  0.235  0.000  0.078  0.000  0.342
   2.46839     -2.976233  0.000  0.000  0.023  0.000  0.000  0.255  0.000  0.085  0.000  0.363
   2.39570     -2.954107  0.000  0.000  0.017  0.000  0.000  0.273  0.000  0.091  0.000  0.381
   2.32300     -2.901927  0.000  0.000  0.012  0.000  0.000  0.289  0.000  0.096  0.000  0.398
   2.25030     -2.817958  0.000  0.000  0.008  0.000  0.000  0.304  0.000  0.101  0.000  0.414
   2.17761     -2.700915  0.000  0.000  0.005  0.000  0.000  0.318  0.000  0.106  0.000  0.429
   2.10491     -2.549882  0.000  0.000  0.003  0.000  0.000  0.331  0.000  0.110  0.000  0.444
   2.03221     -2.364390  0.000  0.000  0.001  0.000  0.000  0.342  0.000  0.114  0.000  0.458
   1.95951     -2.144357  0.000  0.000  0.000  0.000  0.000  0.354  0.000  0.118  0.000  0.472
   1.88682     -1.890121  0.000  0.000  0.000  0.000  0.000  0.122  0.000  0.365  0.000  0.487
   1.88682     -1.890121  0.000  0.000  0.000  0.000  0.000  0.122  0.000  0.365  0.000  0.487
   1.85047     -2.022922  0.000  0.000  0.000  0.000  0.000  0.120  0.000  0.360  0.000  0.480
   1.81412     -2.149979  0.000  0.000  0.000  0.000  0.000  0.118  0.000  0.355  0.000  0.473
   1.77777     -2.271013  0.000  0.000  0.000  0.000  0.000  0.117  0.000  0.350  0.000  0.467
   1.74142     -2.385770  0.000  0.000  0.000  0.000  0.000  0.115  0.000  0.346  0.000  0.462
   1.70507     -2.494019  0.000  0.000  0.000  0.000  0.000  0.114  0.000  0.342  0.000  0.457
   1.66873     -2.595558  0.000  0.000  0.000  0.000  0.000  0.113  0.000  0.339  0.000  0.452
   1.63238     -2.690206  0.000  0.000  0.000  0.000  0.000  0.112  0.000  0.336  0.000  0.448
   1.59603     -2.777802  0.000  0.000  0.000  0.000  0.000  0.111  0.000  0.333  0.000  0.445
   1.55968     -2.858214  0.000  0.000  0.000  0.000  0.000  0.110  0.000  0.331  0.000  0.441
   1.52333     -2.931301  0.000  0.000  0.000  0.000  0.000  0.110  0.000  0.329  0.000  0.439
   1.48698     -2.996964  0.000  0.000  0.000  0.000  0.000  0.109  0.000  0.327  0.000  0.436
   1.45063     -3.055109  0.000  0.000  0.000  0.000  0.000  0.109  0.000  0.326  0.000  0.434
   1.41429     -3.105655  0.000  0.000  0.000  0.000  0.000  0.108  0.000  0.324  0.000  0.432
   1.37794     -3.148536  0.000  0.000  0.000  0.000  0.000  0.108  0.000  0.323  0.000  0.431
   1.34159     -3.183695  0.000  0.000  0.000  0.000  0.000  0.107  0.000  0.322  0.000  0.430
   1.30524     -3.211091  0.000  0.000  0.000  0.000  0.000  0.107  0.000  0.321  0.000  0.429
   1.26889     -3.230682  0.000  0.000  0.000  0.000  0.000  0.107  0.000  0.321  0.000  0.428
   1.23254     -3.242447  0.000  0.000  0.000  0.000  0.000  0.107  0.000  0.321  0.000  0.427
   1.19619     -3.246383  0.000  0.000  0.000  0.000  0.000  0.107  0.000  0.321  0.000  0.427
   1.19619     -3.246383  0.000  0.000  0.000  0.000  0.000  0.107  0.000  0.321  0.000  0.427
   1.13324     -3.243416  0.000  0.000  0.001  0.000  0.000  0.106  0.000  0.319  0.000  0.426
   1.07028     -3.234440  0.000  0.000  0.002  0.000  0.000  0.105  0.000  0.314  0.000  0.421
   1.00732     -3.219146  0.000  0.000  0.005  0.000  0.000  0.102  0.000  0.307  0.000  0.414
   0.94436     -3.197119  0.000  0.000  0.008  0.000  0.000  0.099  0.000  0.296  0.000  0.403
   0.88141     -3.167844  0.000  0.000  0.012  0.000  0.000  0.094  0.000  0.283  0.000  0.390
   0.81845     -3.126848  0.000  0.029  0.000  0.010  0.011  0.000  0.000  0.000  0.032  0.082
   0.75549     -3.069405  0.000  0.027  0.000  0.009  0.015  0.000  0.000  0.000  0.045  0.096
   0.69253     -3.009490  0.000  0.025  0.000  0.008  0.020  0.000  0.000  0.000  0.060  0.114
   0.62958     -2.949549  0.000  0.022  0.000  0.007  0.026  0.000  0.000  0.000  0.078  0.133
   0.56662     -2.891908  0.000  0.020  0.000  0.007  0.032  0.000  0.000  0.000  0.097  0.156
   0.50366     -2.827418  0.000  0.000  0.053  0.000  0.000  0.054  0.000  0.163  0.000  0.270
   0.44070     -2.747813  0.000  0.000  0.061  0.000  0.000  0.046  0.000  0.137  0.000  0.244
   0.37775     -2.666057  0.000  0.000  0.070  0.000  0.000  0.037  0.000  0.111  0.000  0.217
   0.31479     -2.585359  0.000  0.000  0.078  0.000  0.000  0.028  0.000  0.084  0.000  0.190
   0.25183     -2.509678  0.000  0.000  0.086  0.000  0.000  0.020  0.000  0.059  0.000  0.164
   0.18887     -2.443552  0.000  0.000  0.093  0.000  0.000  0.012  0.000  0.035  0.000  0.140
   0.12592     -2.391755  0.000  0.000  0.098  0.000  0.000  0.006  0.000  0.017  0.000  0.121
   0.06296     -2.358632  0.000  0.000  0.102  0.000  0.000  0.001  0.000  0.004  0.000  0.108
   0.00000     -2.347211  0.000  0.000  0.103  0.000  0.000  0.000  0.000  0.000  0.000  0.103
 
# Band-Index:    9
   0.00000     -2.144211  0.029  0.000  0.000  0.000  0.000  0.000  0.599  0.000  0.000  0.628
