#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 180  14
# Band-Index:    1
   8.94584     -2.757106  0.000  0.002  0.232  0.002  0.000  0.000  0.000  0.000  0.000  0.238
   8.89457     -2.848932  0.000  0.002  0.234  0.002  0.000  0.000  0.000  0.000  0.000  0.240
   8.84330     -2.931355  0.000  0.002  0.238  0.002  0.000  0.000  0.000  0.000  0.000  0.240
   8.79203     -3.003601  0.000  0.002  0.240  0.002  0.000  0.000  0.000  0.000  0.000  0.242
   8.74075     -3.065154  0.000  0.002  0.242  0.002  0.000  0.000  0.000  0.000  0.000  0.244
   8.68948     -3.115725  0.000  0.000  0.244  0.000  0.000  0.000  0.000  0.000  0.000  0.244
   8.63821     -3.155155  0.000  0.000  0.244  0.000  0.000  0.000  0.000  0.000  0.000  0.246
   8.58694     -3.183368  0.000  0.000  0.246  0.000  0.000  0.000  0.000  0.000  0.000  0.246
   8.53567     -3.200305  0.000  0.000  0.246  0.000  0.000  0.000  0.000  0.000  0.000  0.248
   8.48440     -3.205947  0.000  0.000  0.248  0.000  0.000  0.000  0.000  0.000  0.000  0.248
   8.48440     -3.246383  0.000  0.000  0.276  0.000  0.000  0.000  0.000  0.000  0.000  0.276
   8.43313     -3.245966  0.000  0.000  0.278  0.000  0.000  0.000  0.000  0.000  0.000  0.278
   8.38186     -3.244794  0.000  0.000  0.278  0.000  0.000  0.000  0.000  0.000  0.000  0.278
   8.33059     -3.242886  0.000  0.000  0.280  0.000  0.000  0.000  0.000  0.000  0.000  0.280
   8.27932     -3.240296  0.000  0.000  0.282  0.000  0.000  0.000  0.000  0.000  0.000  0.284
   8.22805     -3.237109  0.000  0.000  0.286  0.000  0.000  0.000  0.000  0.000  0.000  0.286
   8.17678     -3.233438  0.002  0.000  0.290  0.000  0.000  0.000  0.000  0.000  0.000  0.290
   8.12551     -3.229366  0.002  0.000  0.294  0.000  0.000  0.000  0.000  0.000  0.000  0.296
   8.07424     -3.225005  0.002  0.000  0.298  0.000  0.000  0.000  0.000  0.000  0.000  0.300
   8.02297     -3.220489  0.002  0.000  0.302  0.000  0.000  0.000  0.000  0.000  0.000  0.304
   7.97170     -3.215972  0.002  0.000  0.308  0.000  0.000  0.000  0.000  0.000  0.000  0.310
   7.92043     -3.211539  0.002  0.000  0.312  0.000  0.000  0.000  0.000  0.000  0.000  0.314
   7.86916     -3.207324  0.002  0.000  0.316  0.000  0.000  0.000  0.000  0.000  0.000  0.318
   7.81789     -3.224084  0.002  0.008  0.146  0.024  0.000  0.000  0.000  0.000  0.000  0.180
   7.76662     -3.385978  0.002  0.006  0.154  0.020  0.000  0.000  0.000  0.000  0.000  0.182
   7.71535     -3.537291  0.002  0.004  0.160  0.014  0.000  0.000  0.000  0.000  0.000  0.182
   7.66408     -3.668772  0.002  0.004  0.166  0.010  0.000  0.000  0.000  0.000  0.000  0.178
   7.61281     -3.771243  0.000  0.002  0.168  0.004  0.000  0.000  0.000  0.000  0.000  0.176
   7.56153     -3.836593  0.000  0.000  0.170  0.002  0.000  0.000  0.000  0.000  0.000  0.172
   7.51026     -3.859100  0.000  0.000  0.172  0.000  0.000  0.000  0.000  0.000  0.000  0.172
   7.51026     -0.603386  0.000  0.180  0.000  0.542  0.000  0.000  0.000  0.000  0.000  0.724
   7.43757     -0.914277  0.000  0.154  0.000  0.382  0.000  0.000  0.000  0.000  0.000  0.538
   7.36487     -1.349445  0.000  0.152  0.000  0.340  0.000  0.000  0.000  0.000  0.000  0.492
   7.29217     -1.784954  0.000  0.154  0.000  0.324  0.000  0.000  0.000  0.000  0.000  0.480
   7.21948     -2.209756  0.000  0.160  0.000  0.318  0.000  0.000  0.000  0.000  0.000  0.476
   7.14678     -2.619582  0.000  0.164  0.000  0.314  0.000  0.000  0.000  0.000  0.000  0.478
   7.07408     -3.011491  0.000  0.170  0.000  0.312  0.000  0.000  0.000  0.000  0.000  0.482
   7.00138     -3.383099  0.000  0.174  0.000  0.310  0.000  0.000  0.000  0.000  0.000  0.486
   6.92869     -3.732454  0.002  0.180  0.000  0.310  0.000  0.000  0.000  0.000  0.000  0.490
   6.85599     -4.057962  0.002  0.186  0.000  0.310  0.000  0.000  0.000  0.000  0.000  0.496
   6.78329     -4.358287  0.002  0.192  0.000  0.310  0.000  0.000  0.000  0.000  0.000  0.502
   6.71060     -4.632352  0.002  0.196  0.000  0.308  0.000  0.000  0.000  0.000  0.000  0.508
   6.63790     -4.879290  0.002  0.204  0.000  0.308  0.000  0.000  0.000  0.000  0.000  0.514
   6.56520     -4.541319  0.000  0.000  0.284  0.000  0.000  0.000  0.000  0.000  0.000  0.284
   6.49250     -4.203826  0.000  0.000  0.284  0.000  0.000  0.000  0.000  0.000  0.000  0.284
   6.41981     -3.895853  0.000  0.000  0.282  0.000  0.000  0.000  0.000  0.000  0.000  0.282
   6.34711     -3.631076  0.000  0.000  0.276  0.000  0.000  0.000  0.000  0.000  0.000  0.276
   6.27441     -3.422373  0.000  0.000  0.268  0.000  0.000  0.000  0.000  0.000  0.000  0.268
   6.20172     -3.279404  0.000  0.000  0.260  0.000  0.000  0.000  0.000  0.000  0.000  0.260
   6.12902     -3.205947  0.000  0.000  0.248  0.000  0.000  0.000  0.000  0.000  0.000  0.248
   6.12902     -3.205947  0.000  0.000  0.248  0.000  0.000  0.000  0.000  0.000  0.000  0.248
   6.09267     -3.223402  0.000  0.000  0.254  0.000  0.000  0.000  0.000  0.000  0.000  0.254
   6.05632     -3.236656  0.000  0.000  0.260  0.000  0.000  0.000  0.000  0.000  0.000  0.260
   6.01997     -3.246050  0.000  0.000  0.266  0.000  0.000  0.000  0.000  0.000  0.000  0.266
   5.98362     -3.251978  0.000  0.000  0.272  0.000  0.000  0.000  0.000  0.000  0.000  0.272
   5.94728     -3.284717  0.000  0.000  0.214  0.000  0.000  0.000  0.000  0.000  0.000  0.214
   5.91093     -3.331925  0.000  0.000  0.208  0.000  0.000  0.000  0.000  0.000  0.000  0.208
   5.87458     -3.384766  0.000  0.000  0.202  0.000  0.000  0.000  0.000  0.000  0.000  0.202
   5.83823     -3.441178  0.000  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.000  0.198
   5.80188     -3.499171  0.000  0.000  0.192  0.000  0.000  0.000  0.000  0.000  0.000  0.192
   5.76553     -3.557001  0.000  0.000  0.188  0.000  0.000  0.000  0.000  0.000  0.000  0.188
   5.72918     -3.612979  0.000  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.000  0.184
   5.69284     -3.665675  0.000  0.000  0.182  0.000  0.000  0.000  0.000  0.000  0.000  0.182
   5.65649     -3.713854  0.000  0.000  0.178  0.000  0.000  0.000  0.000  0.000  0.000  0.178
   5.62014     -3.756406  0.000  0.000  0.176  0.000  0.000  0.000  0.000  0.000  0.000  0.176
   5.58379     -3.792421  0.000  0.000  0.174  0.000  0.000  0.000  0.000  0.000  0.000  0.174
   5.54744     -3.821167  0.000  0.000  0.174  0.000  0.000  0.000  0.000  0.000  0.000  0.174
   5.51109     -3.842098  0.000  0.000  0.172  0.000  0.000  0.000  0.000  0.000  0.000  0.172
   5.47474     -3.854819  0.000  0.000  0.172  0.000  0.000  0.000  0.000  0.000  0.000  0.172
   5.43840     -3.859100  0.000  0.000  0.172  0.000  0.000  0.000  0.000  0.000  0.000  0.172
   5.43840     -3.859100  0.000  0.000  0.172  0.000  0.000  0.000  0.000  0.000  0.000  0.172
   5.37544     -3.936350  0.000  0.000  0.192  0.000  0.000  0.000  0.000  0.000  0.000  0.192
   5.31248     -4.120286  0.000  0.000  0.224  0.000  0.000  0.000  0.000  0.000  0.000  0.224
   5.24952     -4.356779  0.000  0.000  0.246  0.000  0.000  0.000  0.000  0.000  0.000  0.246
   5.18657     -4.481849  0.000  0.374  0.000  0.124  0.000  0.000  0.000  0.000  0.000  0.500
   5.12361     -4.368147  0.000  0.374  0.000  0.124  0.000  0.000  0.000  0.000  0.000  0.498
   5.06065     -4.229628  0.000  0.372  0.000  0.124  0.000  0.000  0.000  0.000  0.000  0.496
   4.99769     -4.066491  0.000  0.370  0.000  0.124  0.000  0.000  0.000  0.000  0.000  0.494
   4.93473     -3.879257  0.000  0.370  0.000  0.124  0.000  0.000  0.000  0.000  0.000  0.492
   4.87178     -3.668274  0.000  0.368  0.000  0.122  0.000  0.000  0.000  0.000  0.000  0.490
   4.80882     -3.434075  0.000  0.366  0.000  0.122  0.000  0.000  0.000  0.000  0.000  0.488
   4.74586     -3.177294  0.000  0.364  0.000  0.122  0.000  0.000  0.000  0.000  0.000  0.486
   4.68290     -2.898703  0.000  0.362  0.000  0.120  0.000  0.000  0.000  0.000  0.000  0.484
   4.61995     -2.599243  0.000  0.362  0.000  0.120  0.000  0.000  0.000  0.000  0.000  0.482
   4.55699     -2.280077  0.000  0.360  0.000  0.120  0.000  0.000  0.000  0.000  0.000  0.480
   4.49403     -1.942710  0.000  0.360  0.000  0.120  0.000  0.000  0.000  0.000  0.000  0.482
   4.43107     -1.589270  0.000  0.364  0.000  0.122  0.000  0.000  0.000  0.000  0.000  0.486
   4.36812     -1.223477  0.000  0.376  0.000  0.126  0.000  0.000  0.000  0.000  0.000  0.500
   4.30516     -0.856477  0.000  0.414  0.000  0.138  0.000  0.000  0.000  0.000  0.000  0.552
   4.24220     -0.603386  0.000  0.180  0.000  0.542  0.000  0.000  0.000  0.000  0.000  0.724
   4.24220     -0.603386  0.000  0.180  0.000  0.542  0.000  0.000  0.000  0.000  0.000  0.724
   4.19093     -0.654914  0.000  0.172  0.000  0.516  0.000  0.000  0.000  0.000  0.000  0.688
   4.13966     -0.783043  0.000  0.156  0.000  0.466  0.000  0.000  0.000  0.000  0.000  0.622
   4.08839     -0.947425  0.000  0.142  0.000  0.426  0.000  0.000  0.000  0.000  0.000  0.568
   4.03712     -1.124049  0.000  0.132  0.000  0.398  0.000  0.000  0.000  0.000  0.000  0.530
   3.98585     -1.301719  0.000  0.126  0.000  0.378  0.000  0.000  0.000  0.000  0.000  0.504
   3.93458     -1.474763  0.000  0.122  0.000  0.364  0.000  0.000  0.000  0.000  0.000  0.484
   3.88331     -1.639998  0.000  0.118  0.000  0.352  0.000  0.000  0.000  0.000  0.000  0.470
   3.83204     -1.795494  0.000  0.114  0.000  0.344  0.000  0.000  0.000  0.000  0.000  0.460
   3.78077     -1.939984  0.000  0.112  0.000  0.338  0.000  0.000  0.000  0.000  0.000  0.450
   3.72950     -2.072541  0.000  0.112  0.000  0.334  0.000  0.000  0.000  0.000  0.000  0.444
   3.67823     -2.192503  0.000  0.110  0.000  0.330  0.000  0.000  0.000  0.000  0.000  0.440
   3.62696     -2.299309  0.000  0.108  0.000  0.326  0.000  0.000  0.000  0.000  0.000  0.436
   3.57569     -2.392570  0.000  0.108  0.000  0.324  0.000  0.000  0.000  0.000  0.000  0.432
   3.52442     -2.471966  0.000  0.108  0.000  0.322  0.000  0.000  0.000  0.000  0.000  0.430
   3.47314     -2.537227  0.000  0.106  0.000  0.320  0.000  0.000  0.000  0.000  0.000  0.428
   3.42187     -2.588173  0.000  0.106  0.000  0.320  0.000  0.000  0.000  0.000  0.000  0.426
   3.37060     -2.624674  0.000  0.106  0.000  0.318  0.000  0.000  0.000  0.000  0.000  0.426
   3.31933     -2.590423  0.006  0.000  0.332  0.000  0.000  0.000  0.000  0.000  0.000  0.338
   3.26806     -2.347211  0.000  0.000  0.498  0.000  0.000  0.000  0.000  0.000  0.000  0.498
   3.26806     -2.347211  0.000  0.000  0.498  0.000  0.000  0.000  0.000  0.000  0.000  0.498
   3.19537     -2.362398  0.000  0.000  0.494  0.000  0.000  0.000  0.000  0.000  0.000  0.494
   3.12267     -2.405972  0.000  0.000  0.482  0.000  0.000  0.000  0.000  0.000  0.000  0.482
   3.04997     -2.472569  0.000  0.000  0.466  0.000  0.000  0.000  0.000  0.000  0.000  0.466
   2.97727     -2.554804  0.000  0.000  0.448  0.000  0.000  0.000  0.000  0.000  0.000  0.448
   2.90458     -2.644607  0.000  0.000  0.428  0.000  0.000  0.000  0.000  0.000  0.000  0.428
   2.83188     -2.734330  0.000  0.000  0.408  0.000  0.000  0.000  0.000  0.000  0.000  0.408
   2.75918     -2.817178  0.000  0.000  0.388  0.000  0.000  0.000  0.000  0.000  0.000  0.388
   2.68649     -2.887285  0.000  0.000  0.370  0.000  0.000  0.000  0.000  0.000  0.000  0.370
   2.61379     -2.939759  0.000  0.000  0.352  0.000  0.000  0.000  0.000  0.000  0.000  0.352
   2.54109     -2.970531  0.000  0.000  0.338  0.000  0.000  0.000  0.000  0.000  0.000  0.338
   2.46839     -2.976233  0.000  0.000  0.322  0.000  0.000  0.000  0.000  0.000  0.000  0.322
   2.39570     -2.954107  0.000  0.000  0.310  0.000  0.000  0.000  0.000  0.000  0.000  0.310
   2.32300     -2.901927  0.000  0.000  0.298  0.000  0.000  0.000  0.000  0.000  0.000  0.298
   2.25030     -2.817958  0.000  0.000  0.286  0.000  0.000  0.000  0.000  0.000  0.000  0.286
   2.17761     -2.700915  0.000  0.000  0.274  0.000  0.000  0.000  0.000  0.000  0.000  0.274
   2.10491     -2.549882  0.000  0.000  0.264  0.000  0.000  0.000  0.000  0.000  0.000  0.264
   2.03221     -2.364390  0.000  0.000  0.254  0.000  0.000  0.000  0.000  0.000  0.000  0.254
   1.95951     -2.144357  0.000  0.000  0.244  0.000  0.000  0.000  0.000  0.000  0.000  0.244
   1.88682     -1.890121  0.000  0.000  0.234  0.000  0.000  0.000  0.000  0.000  0.000  0.234
   1.88682     -1.890121  0.000  0.000  0.234  0.000  0.000  0.000  0.000  0.000  0.000  0.234
   1.85047     -2.022922  0.000  0.000  0.238  0.000  0.000  0.000  0.000  0.000  0.000  0.238
   1.81412     -2.149979  0.000  0.000  0.242  0.000  0.000  0.000  0.000  0.000  0.000  0.242
   1.77777     -2.271013  0.000  0.000  0.248  0.000  0.000  0.000  0.000  0.000  0.000  0.248
   1.74142     -2.385770  0.000  0.000  0.252  0.000  0.000  0.000  0.000  0.000  0.000  0.252
   1.70507     -2.494019  0.000  0.000  0.254  0.000  0.000  0.000  0.000  0.000  0.000  0.254
   1.66873     -2.595558  0.000  0.000  0.258  0.000  0.000  0.000  0.000  0.000  0.000  0.258
   1.63238     -2.690206  0.000  0.000  0.260  0.000  0.000  0.000  0.000  0.000  0.000  0.260
   1.59603     -2.777802  0.000  0.000  0.264  0.000  0.000  0.000  0.000  0.000  0.000  0.264
   1.55968     -2.858214  0.000  0.000  0.266  0.000  0.000  0.000  0.000  0.000  0.000  0.266
   1.52333     -2.931301  0.000  0.000  0.268  0.000  0.000  0.000  0.000  0.000  0.000  0.268
   1.48698     -2.996964  0.000  0.000  0.270  0.000  0.000  0.000  0.000  0.000  0.000  0.270
   1.45063     -3.055109  0.000  0.000  0.272  0.000  0.000  0.000  0.000  0.000  0.000  0.272
   1.41429     -3.105655  0.000  0.000  0.274  0.000  0.000  0.000  0.000  0.000  0.000  0.274
   1.37794     -3.148536  0.000  0.000  0.274  0.000  0.000  0.000  0.000  0.000  0.000  0.274
   1.34159     -3.183695  0.000  0.000  0.276  0.000  0.000  0.000  0.000  0.000  0.000  0.276
   1.30524     -3.211091  0.000  0.000  0.276  0.000  0.000  0.000  0.000  0.000  0.000  0.276
   1.26889     -3.230682  0.000  0.000  0.276  0.000  0.000  0.000  0.000  0.000  0.000  0.276
   1.23254     -3.242447  0.000  0.000  0.276  0.000  0.000  0.000  0.000  0.000  0.000  0.276
   1.19619     -3.246383  0.000  0.000  0.276  0.000  0.000  0.000  0.000  0.000  0.000  0.276
   1.19619     -3.246383  0.000  0.000  0.276  0.000  0.000  0.000  0.000  0.000  0.000  0.276
   1.13324     -3.243416  0.000  0.000  0.278  0.000  0.000  0.000  0.000  0.000  0.000  0.278
   1.07028     -3.234440  0.000  0.000  0.282  0.000  0.000  0.000  0.000  0.000  0.000  0.282
   1.00732     -3.219146  0.000  0.000  0.286  0.000  0.000  0.000  0.000  0.000  0.000  0.286
   0.94436     -3.197119  0.000  0.000  0.294  0.000  0.000  0.000  0.000  0.000  0.000  0.294
   0.88141     -3.167844  0.000  0.000  0.304  0.000  0.000  0.000  0.000  0.000  0.000  0.304
   0.81845     -3.126848  0.000  0.464  0.000  0.154  0.000  0.000  0.000  0.000  0.000  0.620
   0.75549     -3.069405  0.000  0.456  0.000  0.152  0.000  0.000  0.000  0.000  0.000  0.606
   0.69253     -3.009490  0.000  0.444  0.000  0.148  0.000  0.000  0.000  0.000  0.000  0.592
   0.62958     -2.949549  0.000  0.432  0.000  0.144  0.000  0.000  0.000  0.000  0.000  0.576
   0.56662     -2.891908  0.000  0.418  0.000  0.140  0.000  0.000  0.000  0.000  0.000  0.556
   0.50366     -2.827418  0.000  0.000  0.388  0.000  0.000  0.000  0.000  0.000  0.000  0.388
   0.44070     -2.747813  0.000  0.000  0.404  0.000  0.000  0.000  0.000  0.000  0.000  0.404
   0.37775     -2.666057  0.000  0.000  0.422  0.000  0.000  0.000  0.000  0.000  0.000  0.422
   0.31479     -2.585359  0.000  0.000  0.440  0.000  0.000  0.000  0.000  0.000  0.000  0.440
   0.25183     -2.509678  0.000  0.000  0.458  0.000  0.000  0.000  0.000  0.000  0.000  0.458
   0.18887     -2.443552  0.000  0.000  0.474  0.000  0.000  0.000  0.000  0.000  0.000  0.474
   0.12592     -2.391755  0.000  0.000  0.486  0.000  0.000  0.000  0.000  0.000  0.000  0.486
   0.06296     -2.358632  0.000  0.000  0.494  0.000  0.000  0.000  0.000  0.000  0.000  0.494
   0.00000     -2.347211  0.000  0.000  0.498  0.000  0.000  0.000  0.000  0.000  0.000  0.498
 
# Band-Index:    9
   0.00000     -2.144211  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.06296     -2.137541  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.12592     -2.117219  0.006  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   0.18887     -2.083815  0.006  0.002  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.010
   0.25183     -2.040080  0.004  0.002  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.012
   0.31479     -1.990665  0.004  0.002  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.016
   0.37775     -1.941660  0.004  0.004  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.018
   0.44070     -1.900057  0.004  0.004  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.022
   0.50366     -1.872893  0.006  0.006  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.028
   0.56662     -1.865799  0.008  0.006  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.034
   0.62958     -1.881464  0.010  0.008  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.040
   0.69253     -1.918745  0.014  0.008  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.046
   0.75549     -1.973031  0.018  0.008  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.052
   0.81845     -2.037631  0.022  0.010  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.058
   0.88141     -2.105327  0.026  0.010  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.062
   0.94436     -2.169511  0.028  0.010  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.064
   1.00732     -2.224773  0.030  0.010  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.066
   1.07028     -2.267021  0.032  0.008  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.068
   1.13324     -2.293450  0.032  0.008  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.068
   1.19619     -2.302450  0.034  0.008  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.068
   1.19619     -2.302450  0.034  0.008  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.068
   1.23254     -2.243939  0.030  0.032  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.094
   1.26889     -2.098280  0.022  0.072  0.000  0.044  0.000  0.000  0.000  0.000  0.000  0.136
   1.30524     -1.909438  0.014  0.100  0.000  0.052  0.000  0.000  0.000  0.000  0.000  0.166
   1.34159     -1.701598  0.010  0.118  0.000  0.056  0.000  0.000  0.000  0.000  0.000  0.184
   1.37794     -1.485495  0.006  0.128  0.000  0.058  0.000  0.000  0.000  0.000  0.000  0.192
   1.41429     -1.265982  0.004  0.132  0.000  0.058  0.000  0.000  0.000  0.000  0.000  0.192
   1.45063     -1.045353  0.002  0.132  0.000  0.056  0.000  0.000  0.000  0.000  0.000  0.190
   1.48698     -0.824749  0.000  0.130  0.000  0.056  0.000  0.000  0.000  0.000  0.000  0.186
   1.52333     -0.604766  0.000  0.126  0.000  0.054  0.000  0.000  0.000  0.000  0.000  0.180
   1.55968     -0.385749  0.000  0.122  0.000  0.052  0.000  0.000  0.000  0.000  0.000  0.174
   1.59603     -0.557344  0.000  0.000  0.184  0.000  0.000  0.000  0.000  0.000  0.000  0.184
   1.63238     -0.748454  0.000  0.000  0.192  0.000  0.000  0.000  0.000  0.000  0.000  0.192
   1.66873     -0.933435  0.000  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.000  0.198
   1.70507     -1.111766  0.000  0.000  0.206  0.000  0.000  0.000  0.000  0.000  0.000  0.206
   1.74142     -1.282938  0.000  0.000  0.212  0.000  0.000  0.000  0.000  0.000  0.000  0.212
   1.77777     -1.446626  0.000  0.000  0.218  0.000  0.000  0.000  0.000  0.000  0.000  0.218
   1.81412     -1.602535  0.000  0.000  0.222  0.000  0.000  0.000  0.000  0.000  0.000  0.222
   1.85047     -1.750424  0.000  0.000  0.228  0.000  0.000  0.000  0.000  0.000  0.000  0.228
   1.88682     -1.890113  0.000  0.000  0.234  0.000  0.000  0.000  0.000  0.000  0.000  0.234
   1.88682     -1.890113  0.000  0.000  0.234  0.000  0.000  0.000  0.000  0.000  0.000  0.234
   1.95951     -1.608707  0.000  0.000  0.222  0.000  0.000  0.000  0.000  0.000  0.000  0.222
   2.03221     -1.308811  0.000  0.000  0.210  0.000  0.000  0.000  0.000  0.000  0.000  0.210
   2.10491     -0.994296  0.000  0.000  0.194  0.000  0.000  0.000  0.000  0.000  0.000  0.194
   2.17761     -0.669955  0.000  0.000  0.178  0.000  0.000  0.000  0.000  0.000  0.000  0.178
   2.25030     -0.341559  0.000  0.000  0.158  0.000  0.000  0.000  0.000  0.000  0.000  0.158
   2.32300     -0.121855  0.002  0.026  0.000  0.074  0.000  0.000  0.000  0.000  0.000  0.102
   2.39570     -0.404374  0.002  0.026  0.000  0.074  0.000  0.000  0.000  0.000  0.000  0.100
   2.46839     -0.674441  0.002  0.024  0.000  0.072  0.000  0.000  0.000  0.000  0.000  0.098
   2.54109     -0.928699  0.002  0.024  0.000  0.070  0.000  0.000  0.000  0.000  0.000  0.094
   2.61379     -1.164326  0.002  0.022  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.090
   2.68649     -1.378719  0.002  0.022  0.000  0.058  0.000  0.000  0.000  0.000  0.000  0.082
   2.75918     -1.569457  0.002  0.020  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.072
   2.83188     -1.734238  0.002  0.016  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.060
   2.90458     -1.870979  0.002  0.012  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.044
   2.97727     -1.978242  0.004  0.008  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.030
   3.04997     -2.056129  0.004  0.004  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.018
   3.12267     -2.107105  0.006  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.010
   3.19537     -2.135275  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   3.26806     -2.144211  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   3.26806     -2.144211  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   3.31933     -1.911073  0.002  0.000  0.164  0.000  0.000  0.000  0.000  0.000  0.000  0.166
   3.37060     -1.610246  0.000  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.000  0.188
   3.42187     -1.315315  0.000  0.000  0.186  0.000  0.000  0.000  0.000  0.000  0.000  0.186
   3.47314     -1.029983  0.000  0.000  0.176  0.000  0.000  0.000  0.000  0.000  0.000  0.176
   3.52442     -0.754705  0.000  0.000  0.166  0.000  0.000  0.000  0.000  0.000  0.000  0.166
   3.57569     -0.489391  0.002  0.000  0.152  0.000  0.000  0.000  0.000  0.000  0.000  0.154
   3.62696     -0.233895  0.002  0.000  0.140  0.000  0.000  0.000  0.000  0.000  0.000  0.140
   3.67823      0.011754  0.002  0.000  0.126  0.000  0.000  0.000  0.000  0.000  0.000  0.128
   3.72950      0.247182  0.004  0.000  0.114  0.000  0.000  0.000  0.000  0.000  0.000  0.118
   3.78077      0.471537  0.004  0.000  0.102  0.000  0.000  0.000  0.000  0.000  0.000  0.106
   3.83204      0.342224  0.000  0.022  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.092
   3.88331      0.211808  0.000  0.024  0.000  0.072  0.000  0.000  0.000  0.000  0.000  0.096
   3.93458      0.096543  0.000  0.024  0.000  0.074  0.000  0.000  0.000  0.000  0.000  0.098
   3.98585     -0.002543  0.000  0.026  0.000  0.076  0.000  0.000  0.000  0.000  0.000  0.102
   4.03712     -0.084623  0.000  0.026  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.104
   4.08839     -0.149070  0.000  0.026  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.106
   4.13966     -0.195361  0.000  0.026  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.106
   4.19093     -0.223297  0.000  0.026  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.106
   4.24220     -0.232617  0.000  0.026  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.106
   4.24220     -0.232617  0.000  0.026  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.106
   4.30516      0.018409  0.002  0.068  0.000  0.204  0.000  0.000  0.000  0.000  0.000  0.272
   4.36812      0.266816  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   4.43107      0.115453  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   4.49403     -0.079088  0.000  0.000  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.038
   4.55699     -0.304624  0.000  0.000  0.054  0.000  0.000  0.000  0.000  0.000  0.000  0.054
   4.61995     -0.549943  0.000  0.000  0.070  0.000  0.000  0.000  0.000  0.000  0.000  0.070
   4.68290     -0.805593  0.000  0.000  0.084  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   4.74586     -1.064044  0.000  0.000  0.100  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   4.80882     -1.319526  0.000  0.000  0.114  0.000  0.000  0.000  0.000  0.000  0.000  0.114
   4.87178     -1.567824  0.000  0.000  0.128  0.000  0.000  0.000  0.000  0.000  0.000  0.128
   4.93473     -1.806084  0.000  0.000  0.142  0.000  0.000  0.000  0.000  0.000  0.000  0.142
   4.99769     -2.032676  0.000  0.000  0.158  0.000  0.000  0.000  0.000  0.000  0.000  0.158
   5.06065     -2.247019  0.000  0.000  0.176  0.000  0.000  0.000  0.000  0.000  0.000  0.176
   5.12361     -2.449473  0.000  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.000  0.196
   5.18657     -2.641025  0.000  0.000  0.218  0.000  0.000  0.000  0.000  0.000  0.000  0.218
   5.24952     -2.822227  0.000  0.000  0.242  0.000  0.000  0.000  0.000  0.000  0.000  0.242
