#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 180  14
# Band-Index:    1
   1.52333    -33.271549
   1.55968    -33.270861
   1.59603    -33.270164
   1.63238    -33.269483
   1.66873    -33.268842
   1.70507    -33.268246
   1.74142    -33.267713
   1.77777    -33.276925
   1.81412    -33.289688
   1.85047    -33.301841
   1.88682    -33.313201
   1.88682    -33.313201
   1.95951    -33.290930
   2.03221    -33.268119
   2.10491    -33.269875
   2.17761    -33.272577
   2.25030    -33.276133
   2.32300    -33.280514
   2.39570    -33.285641
   2.46839    -33.291391
   2.54109    -33.283365
   2.61379    -33.252768
   2.68649    -33.219640
   2.75918    -33.185400
   2.83188    -33.151557
   2.90458    -33.119674
   2.97727    -33.091239
   3.04997    -33.067515
   3.12267    -33.049691
   3.19537    -33.038650
   3.26806    -33.034913
   3.26806    -33.034913
   3.31933    -33.034798
   3.37060    -33.034467
   3.42187    -33.033922
   3.47314    -33.033199
   3.52442    -33.032312
   3.57569    -33.031249
   3.62696    -33.030066
   3.67823    -33.028796
   3.72950    -33.027462
   3.78077    -33.026118
   3.83204    -33.024792
   3.88331    -33.023537
   3.93458    -33.022348
   3.98585    -33.021279
   4.03712    -33.020365
   4.08839    -33.019635
   4.13966    -33.019078
   4.19093    -33.018754
   4.24220    -33.018642
   4.24220    -33.018642
   4.30516    -33.021323
   4.36812    -33.029322
   4.43107    -33.042380
   4.49403    -33.060113
   4.55699    -33.082032
   4.61995    -33.107481
   4.68290    -33.135715
   4.74586    -33.165950
   4.80882    -33.197366
   4.87178    -33.229067
   4.93473    -33.260189
   4.99769    -33.289887
   5.06065    -33.317390
   5.12361    -33.342011
   5.18657    -33.363059
   5.24952    -33.380022
   5.31248    -33.392434
   5.37544    -33.400010
   5.43840    -33.402571
   5.43840    -33.402571
   5.47474    -33.402176
   5.51109    -33.401041
   5.54744    -33.399155
   5.58379    -33.396524
   5.62014    -33.393161
   5.65649    -33.389083
   5.69284    -33.384321
   5.72918    -33.378893
   5.76553    -33.372835
   5.80188    -33.366172
   5.83823    -33.358922
   5.87458    -33.351113
   5.91093    -33.342803
   5.94728    -33.334020
   5.98362    -33.324817
   6.01997    -33.315220
   6.05632    -33.305286
   6.09267    -33.295065
