      #Energy        TDOS
     -19.07104       0.00000
     -19.03604       0.00000
     -19.00004       0.00000
     -18.96504       0.00000
     -18.92904       0.00000
     -18.89404       0.00000
     -18.85804       0.00000
     -18.82304       0.00000
     -18.78704       0.00000
     -18.75204       0.00000
     -18.71704       0.00000
     -18.68104       0.00000
     -18.64604       0.00000
     -18.61004       0.00000
     -18.57504       0.00000
     -18.53904       0.00000
     -18.50404       0.00000
     -18.46804       0.00000
     -18.43304       0.00000
     -18.39804       0.00000
     -18.36204       0.00000
     -18.32704       0.00000
     -18.29104       0.00000
     -18.25604       0.00000
     -18.22004       0.00000
     -18.18504       0.00000
     -18.14904       0.00000
     -18.11404       0.00000
     -18.07904       0.00000
     -18.04304       0.00000
     -18.00804       0.00000
     -17.97204       0.00000
     -17.93704       0.00000
     -17.90104       0.00000
     -17.86604       0.00000
     -17.83004       0.00000
     -17.79504       0.00000
     -17.76004       0.00000
     -17.72404       0.00000
     -17.68904       0.00000
     -17.65304       0.00000
     -17.61804       0.00000
     -17.58204       0.00000
     -17.54704       0.00000
     -17.51104       0.00000
     -17.47604       0.00000
     -17.44104       0.00000
     -17.40504       0.00000
     -17.37004       0.00000
     -17.33404       0.00000
     -17.29904       0.00000
     -17.26304       0.00000
     -17.22804       0.00000
     -17.19204       0.00000
     -17.15704       0.00000
     -17.12204       0.00000
     -17.08604       0.00000
     -17.05104       0.00000
     -17.01504       0.00000
     -16.98004       0.00000
     -16.94404       0.00000
     -16.90904       0.00000
     -16.87304       0.00000
     -16.83804       0.00000
     -16.80304       0.00000
     -16.76704       0.00000
     -16.73204       0.00000
     -16.69604       0.00000
     -16.66104       0.00000
     -16.62504       0.00000
     -16.59004       0.00000
     -16.55504       0.00000
     -16.51904       0.00000
     -16.48404       0.00000
     -16.44804       0.00000
     -16.41304       0.00000
     -16.37704       0.00000
     -16.34204       0.00000
     -16.30604       0.00000
     -16.27104       0.00000
     -16.23604       0.00000
     -16.20004       0.00000
     -16.16504       0.00000
     -16.12904       0.00000
     -16.09404       0.00000
     -16.05804       0.00000
     -16.02304       0.00000
     -15.98704       0.00000
     -15.95204       0.00000
     -15.91704       0.00000
     -15.88104       0.00000
     -15.84604       0.00000
     -15.81004       0.00000
     -15.77504       0.00000
     -15.73904       0.00000
     -15.70404       0.00000
     -15.66804       0.00000
     -15.63304       0.00000
     -15.59804       0.00000
     -15.56204       0.00000
     -15.52704       0.00000
     -15.49104       0.00000
     -15.45604       0.00000
     -15.42004       0.00000
     -15.38504       0.00000
     -15.34904       0.00000
     -15.31404       0.00000
     -15.27904       0.00000
     -15.24304       0.00000
     -15.20804       0.00000
     -15.17204       0.00000
     -15.13704       0.00000
     -15.10104       0.00000
     -15.06604       0.00000
     -15.03004       0.00000
     -14.99504       0.00000
     -14.96004       0.00000
     -14.92404       0.00000
     -14.88904       0.00000
     -14.85304       0.00000
     -14.81804       0.00000
     -14.78204       0.00000
     -14.74704       0.00000
     -14.71104       0.00000
     -14.67604       0.00000
     -14.64104       0.00000
     -14.60504       0.00000
     -14.57004       0.00000
     -14.53404       0.00000
     -14.49904       0.00000
     -14.46304       0.00000
     -14.42804       0.00000
     -14.39204       0.00000
     -14.35704       0.00000
     -14.32204       0.00000
     -14.28604       0.00000
     -14.25104       0.00000
     -14.21504       0.00000
     -14.18004       0.00000
     -14.14404       0.00000
     -14.10904       0.00000
     -14.07304       0.00000
     -14.03804       0.00000
     -14.00304       0.00000
     -13.96704       0.00000
     -13.93204       0.00000
     -13.89604       0.00000
     -13.86104       0.00000
     -13.82504       0.00000
     -13.79004       0.00000
     -13.75504       0.00000
     -13.71904       0.00000
     -13.68404       0.00000
     -13.64804       0.00000
     -13.61304       0.00000
     -13.57704       0.00038
     -13.54204       0.03195
     -13.50604       0.04898
     -13.47104       0.06210
     -13.43604       0.07862
     -13.40004       0.08589
     -13.36504       0.09336
     -13.32904       0.10290
     -13.29404       0.11260
     -13.25804       0.12140
     -13.22304       0.12770
     -13.18704       0.13380
     -13.15204       0.14030
     -13.11704       0.14750
     -13.08104       0.15550
     -13.04604       0.16330
     -13.01004       0.16900
     -12.97504       0.17430
     -12.93904       0.18030
     -12.90404       0.18640
     -12.86804       0.19290
     -12.83304       0.19960
     -12.79804       0.20640
     -12.76204       0.21300
     -12.72704       0.21900
     -12.69104       0.22470
     -12.65604       0.23050
     -12.62004       0.23660
     -12.58504       0.24270
     -12.54904       0.24900
     -12.51404       0.25570
     -12.47904       0.26280
     -12.44304       0.27000
     -12.40804       0.27650
     -12.37204       0.28280
     -12.33704       0.28920
     -12.30104       0.29570
     -12.26604       0.30300
     -12.23004       0.31040
     -12.19504       0.31800
     -12.16004       0.32560
     -12.12404       0.33330
     -12.08904       0.34140
     -12.05304       0.35070
     -12.01804       0.36010
     -11.98204       0.36960
     -11.94704       0.37900
     -11.91104       0.38870
     -11.87604       0.39860
     -11.84104       0.40850
     -11.80504       0.42390
     -11.77004       0.44170
     -11.73404       0.46010
     -11.69904       0.47850
     -11.66304       0.54320
     -11.62804       0.53430
     -11.59204       0.53070
     -11.55704       0.53490
     -11.52204       0.53600
     -11.48604       0.53660
     -11.45104       0.53870
     -11.41504       0.53920
     -11.38004       0.53870
     -11.34404       0.54110
     -11.30904       0.54310
     -11.27304       0.54450
     -11.23804       0.54400
     -11.20304       0.54560
     -11.16704       0.54780
     -11.13204       0.54970
     -11.09604       0.55110
     -11.06104       0.55060
     -11.02504       0.55180
     -10.99004       0.55360
     -10.95404       0.55570
     -10.91904       0.55730
     -10.88404       0.55840
     -10.84804       0.55870
     -10.81304       0.56040
     -10.77704       0.56250
     -10.74204       0.56480
     -10.70604       0.56730
     -10.67104       0.56960
     -10.63604       0.57130
     -10.60004       0.57250
     -10.56504       0.57460
     -10.52904       0.57730
     -10.49404       0.58010
     -10.45804       0.58330
     -10.42304       0.58650
     -10.38704       0.58970
     -10.35204       0.59240
     -10.31704       0.59490
     -10.28104       0.59910
     -10.24604       0.60410
     -10.21004       0.60970
     -10.17504       0.61580
     -10.13904       0.62310
     -10.10404       0.63070
     -10.06804       0.63830
     -10.03304       0.64680
      -9.99804       0.65880
      -9.96204       0.67430
      -9.92704       0.69590
      -9.89104       0.72780
      -9.85604       0.78350
      -9.82004       0.84170
      -9.78504       0.80590
      -9.74904       0.78740
      -9.71404       0.78300
      -9.67904       0.76770
      -9.64304       0.75020
      -9.60804       0.70990
      -9.57204       0.68560
      -9.53704       0.64080
      -9.50104       0.56530
      -9.46604       0.50410
      -9.43004       0.45490
      -9.39504       0.42300
      -9.36004       0.40910
      -9.32404       0.41160
      -9.28904       0.49730
      -9.25304       0.37740
      -9.21804       0.32790
      -9.18204       0.30030
      -9.14704       0.28940
      -9.11104       0.28910
      -9.07604       0.29550
      -9.04104       0.30820
      -9.00504       0.29900
      -8.97004       0.30110
      -8.93404       0.31410
      -8.89904       0.30050
      -8.86304       0.38790
      -8.82804       0.26130
      -8.79204       0.24090
      -8.75704       0.23800
      -8.72204       0.23610
      -8.68604       0.23440
      -8.65104       0.24540
      -8.61504       0.28880
      -8.58004       0.27270
      -8.54404       0.28580
      -8.50904       0.29960
      -8.47304       0.31760
      -8.43804       0.34280
      -8.40304       0.37950
      -8.36704       0.42660
      -8.33204       0.47800
      -8.29604       0.53300
      -8.26104       0.60440
      -8.22504       0.78600
      -8.19004       0.57440
      -8.15404       0.58050
      -8.11904       0.58880
      -8.08404       0.59840
      -8.04804       0.61020
      -8.01304       0.62000
      -7.97704       0.63180
      -7.94204       0.63560
      -7.90604       0.63390
      -7.87104       0.62820
      -7.83604       0.63160
      -7.80004       0.62280
      -7.76504       0.63160
      -7.72904       0.64610
      -7.69404       0.65220
      -7.65804       0.65190
      -7.62304       0.68350
      -7.58704       0.62500
      -7.55204       0.60890
      -7.51704       0.59560
      -7.48104       0.57170
      -7.44604       0.55750
      -7.41004       0.55220
      -7.37504       0.55040
      -7.33904       0.54900
      -7.30404       0.54960
      -7.26804       0.55140
      -7.23304       0.55160
      -7.19804       0.55230
      -7.16204       0.55320
      -7.12704       0.55460
      -7.09104       0.55650
      -7.05604       0.55620
      -7.02004       0.55560
      -6.98504       0.55530
      -6.94904       0.55550
      -6.91404       0.55790
      -6.87904       0.56070
      -6.84304       0.56470
      -6.80804       0.56820
      -6.77204       0.57170
      -6.73704       0.57580
      -6.70104       0.58010
      -6.66604       0.58530
      -6.63004       0.59120
      -6.59504       0.59180
      -6.56004       0.59520
      -6.52404       0.59990
      -6.48904       0.60540
      -6.45304       0.61230
      -6.41804       0.61970
      -6.38204       0.62910
      -6.34704       0.63840
      -6.31104       0.64800
      -6.27604       0.65800
      -6.24104       0.66820
      -6.20504       0.67870
      -6.17004       0.69240
      -6.13404       0.70730
      -6.09904       0.72380
      -6.06304       0.74330
      -6.02804       0.77200
      -5.99204       0.81050
      -5.95704       0.85850
      -5.92204       0.91080
      -5.88604       0.94510
      -5.85104       0.95510
      -5.81504       0.96270
      -5.78004       0.95090
      -5.74404       0.85020
      -5.70904       0.80660
      -5.67304       0.79550
      -5.63804       0.78490
      -5.60304       0.77260
      -5.56704       0.76330
      -5.53204       0.75630
      -5.49604       0.76180
      -5.46104       0.78720
      -5.42504       0.79690
      -5.39004       0.81280
      -5.35404       0.84890
      -5.31904       0.92150
      -5.28404       1.04900
      -5.24804       1.12700
      -5.21304       1.10600
      -5.17704       1.10700
      -5.14204       1.10400
      -5.10604       1.09300
      -5.07104       1.08500
      -5.03504       1.08100
      -5.00004       1.07500
      -4.96504       1.03600
      -4.92904       1.03300
      -4.89404       1.03900
      -4.85804       1.05000
      -4.82304       1.05500
      -4.78704       1.08900
      -4.75204       1.14800
      -4.71704       1.20300
      -4.68104       1.19200
      -4.64604       1.19300
      -4.61004       1.16100
      -4.57504       1.12700
      -4.53904       1.12100
      -4.50404       1.13100
      -4.46804       1.18900
      -4.43304       1.22900
      -4.39804       1.24600
      -4.36204       1.26000
      -4.32704       1.27500
      -4.29104       1.28000
      -4.25604       1.27900
      -4.22004       1.28900
      -4.18504       1.30800
      -4.14904       1.31700
      -4.11404       1.32100
      -4.07904       1.33100
      -4.04304       1.35100
      -4.00804       1.36700
      -3.97204       1.38600
      -3.93704       1.42200
      -3.90104       1.43800
      -3.86604       1.44900
      -3.83004       1.54000
      -3.79504       1.47900
      -3.76004       1.48800
      -3.72404       1.50600
      -3.68904       1.52800
      -3.65304       1.54900
      -3.61804       1.58100
      -3.58204       1.62900
      -3.54704       1.65400
      -3.51104       1.66800
      -3.47604       1.69300
      -3.44104       1.74400
      -3.40504       1.79200
      -3.37004       1.83900
      -3.33404       2.01900
      -3.29904       2.23500
      -3.26304       3.07700
      -3.22804       2.77000
      -3.19204       2.83600
      -3.15704       2.52100
      -3.12204       2.40800
      -3.08604       2.37900
      -3.05104       2.23200
      -3.01504       2.01200
      -2.98004       1.87000
      -2.94404       1.72100
      -2.90904       1.60500
      -2.87304       1.52800
      -2.83804       1.45900
      -2.80304       1.38100
      -2.76704       1.33800
      -2.73204       1.33300
      -2.69604       1.28100
      -2.66104       1.24700
      -2.62504       1.16400
      -2.59004       1.09500
      -2.55404       1.04100
      -2.51904       1.00700
      -2.48404       0.97610
      -2.44804       0.94410
      -2.41304       0.92130
      -2.37704       0.91420
      -2.34204       0.91920
      -2.30604       0.93630
      -2.27104       0.93890
      -2.23504       0.93530
      -2.20004       0.93450
      -2.16504       0.93250
      -2.12904       0.93000
      -2.09404       0.92870
      -2.05804       0.92870
      -2.02304       0.93020
      -1.98704       0.93200
      -1.95204       0.94000
      -1.91704       0.95470
      -1.88104       0.98220
      -1.84604       1.00200
      -1.81004       1.01200
      -1.77504       1.01700
      -1.73904       1.00800
      -1.70404       0.98850
      -1.66804       0.96470
      -1.63304       0.95150
      -1.59804       0.93840
      -1.56204       0.92580
      -1.52704       0.91590
      -1.49104       0.90610
      -1.45604       0.89540
      -1.42004       0.88170
      -1.38504       0.86410
      -1.34904       0.84790
      -1.31404       0.82990
      -1.27904       0.81450
      -1.24304       0.79950
      -1.20804       0.78320
      -1.17204       0.76530
      -1.13704       0.74840
      -1.10104       0.73260
      -1.06604       0.71550
      -1.03004       0.69890
      -0.99504       0.68360
      -0.96004       0.66540
      -0.92404       0.64780
      -0.88904       0.62900
      -0.85304       0.61000
      -0.81804       0.58960
      -0.78204       0.56500
      -0.74704       0.54320
      -0.71104       0.52030
      -0.67604       0.49560
      -0.64104       0.46990
      -0.60504       0.43110
      -0.57004       0.39680
      -0.53404       0.37060
      -0.49904       0.34460
      -0.46304       0.29840
      -0.42804       0.28040
      -0.39204       0.23800
      -0.35704       0.22080
      -0.32204       0.20470
      -0.28604       0.19160
      -0.25104       0.18500
      -0.21504       0.18850
      -0.18004       0.19030
      -0.14404       0.18930
      -0.10904       0.20580
      -0.07304       0.25090
      -0.03804       0.33140
      -0.00304       0.42790
       0.03296       0.40710
       0.06796       0.45320
       0.10396       0.45190
       0.13896       0.46480
       0.17496       0.50720
       0.20996       0.55380
       0.24596       0.61370
       0.28096       0.64010
       0.31596       0.65980
       0.35196       0.68100
       0.38696       0.70470
       0.42296       0.75330
       0.45796       0.76120
       0.49396       0.78940
       0.52896       0.80660
       0.56496       0.82960
       0.59996       0.85120
       0.63496       0.86930
       0.67096       0.88690
       0.70596       0.90530
       0.74196       0.92030
       0.77696       0.93540
       0.81296       0.95910
       0.84796       0.98480
       0.88296       1.01000
       0.91896       1.02900
       0.95396       1.04800
       0.98996       1.06800
       1.02496       1.09200
       1.06096       1.12900
       1.09596       1.18800
       1.13196       1.28000
       1.16696       1.37400
       1.20196       1.46600
       1.23796       1.53700
       1.27296       1.59000
       1.30896       1.63500
       1.34396       1.66600
       1.37996       1.69900
       1.41496       1.67400
       1.45096       1.65100
       1.48596       1.66000
       1.52096       1.69700
       1.55696       1.74400
       1.59196       1.84600
       1.62796       1.85000
       1.66296       1.91000
       1.69896       1.98700
       1.73396       2.09700
       1.76996       2.10500
       1.80496       1.97500
       1.83996       1.98300
       1.87596       2.02300
       1.91096       2.08200
       1.94696       2.19400
       1.98196       2.37100
       2.01796       2.39200
       2.05296       2.34400
       2.08896       2.37900
       2.12396       2.40500
       2.15896       2.44900
       2.19496       2.53900
       2.22996       2.57300
       2.26596       2.58800
       2.30096       2.63000
       2.33696       2.64300
       2.37196       2.79400
       2.40796       2.73800
       2.44296       2.06800
       2.47796       2.00000
       2.51396       2.32800
       2.54896       2.45300
       2.58496       2.47900
       2.61996       2.57700
       2.65596       3.28300
       2.69096       3.41300
       2.72696       3.59000
       2.76196       3.80500
       2.79696       3.79600
       2.83296       3.86000
       2.86796       3.55300
       2.90396       3.32700
       2.93896       3.09500
       2.97496       2.84000
       3.00996       2.20100
       3.04596       1.96700
       3.08096       1.97700
       3.11596       1.94100
       3.15196       1.78600
       3.18696       1.70100
       3.22296       1.62800
       3.25796       1.55200
       3.29396       1.50300
       3.32896       1.47800
       3.36496       1.46700
       3.39996       1.46000
       3.43496       1.44100
       3.47096       1.42900
       3.50596       1.43000
       3.54196       1.42800
       3.57696       1.43500
       3.61296       1.43800
       3.64796       1.41400
       3.68396       1.37100
       3.71896       1.35400
       3.75396       1.34900
       3.78996       1.33800
       3.82496       1.33600
       3.86096       1.35500
       3.89596       1.31200
       3.93196       1.28800
       3.96696       1.30400
       4.00196       1.17600
       4.03796       1.09200
       4.07296       1.06600
       4.10896       1.08100
       4.14396       1.09500
       4.17996       1.09900
       4.21496       1.09600
       4.25096       1.09500
       4.28596       1.11400
       4.32096       1.43500
       4.35696       1.57100
       4.39196       2.18400
       4.42796       2.40700
       4.46296       1.35000
       4.49896       1.18300
       4.53396       1.07800
       4.56996       0.97550
       4.60496       0.89030
       4.63996       0.81060
       4.67596       0.72520
       4.71096       0.62970
       4.74696       0.54570
       4.78196       0.51780
       4.81796       0.51470
       4.85296       0.51740
       4.88896       0.53220
       4.92396       0.55220
       4.95896       0.57150
       4.99496       0.59030
       5.02996       0.60730
       5.06596       0.62400
       5.10096       0.64660
       5.13696       0.69330
       5.17196       0.80310
       5.20796       0.83410
       5.24296       0.84460
       5.27796       0.86440
       5.31396       0.86390
       5.34896       0.86820
       5.38496       0.88200
       5.41996       0.88190
       5.45596       0.88620
       5.49096       0.88620
       5.52696       0.89430
       5.56196       0.86480
       5.59696       0.84980
       5.63296       0.84450
       5.66796       0.83320
       5.70396       0.83190
       5.73896       0.83350
       5.77496       0.83890
       5.80996       0.85850
       5.84596       0.86290
       5.88096       0.86130
       5.91596       0.85460
       5.95196       0.85870
       5.98696       0.86010
       6.02296       0.86810
       6.05796       0.88090
       6.09396       0.88450
       6.12896       0.88300
       6.16496       0.89290
       6.19996       0.90080
       6.23496       0.90530
       6.27096       0.90730
       6.30596       0.90930
       6.34196       0.91090
       6.37696       0.92170
       6.41296       0.94420
       6.44796       0.96250
       6.48396       0.99930
       6.51896       1.07300
       6.55396       1.13300
       6.58996       1.15200
       6.62496       1.16200
       6.66096       1.14900
       6.69596       1.15700
       6.73196       1.18500
       6.76696       1.21500
       6.80196       1.26600
       6.83796       1.30700
       6.87296       1.30000
       6.90896       1.23700
       6.94396       1.17700
       6.97996       1.10700
       7.01496       1.06200
       7.05096       1.03000
       7.08596       1.01300
       7.12096       1.07400
       7.15696       1.07800
       7.19196       0.96580
       7.22796       0.92780
       7.26296       0.68620
       7.29896       0.48930
       7.33396       0.18230
       7.36996       0.00008
       7.40496       0.00000
       7.43996       0.00000
       7.47596       0.00000
       7.51096       0.00000
       7.54696       0.00000
       7.58196       0.00000
       7.61796       0.00000
       7.65296       0.00000
       7.68896       0.00000
       7.72396       0.00000
       7.75896       0.00000
       7.79496       0.00000
       7.82996       0.00000
       7.86596       0.00000
       7.90096       0.00000
       7.93696       0.00000
       7.97196       0.00000
       8.00796       0.00000
       8.04296       0.00000
       8.07796       0.00000
       8.11396       0.00000
       8.14896       0.00000
       8.18496       0.00000
       8.21996       0.00000
       8.25596       0.00000
       8.29096       0.00000
       8.32696       0.00000
       8.36196       0.00000
       8.39696       0.00000
       8.43296       0.00000
       8.46796       0.00000
       8.50396       0.00000
       8.53896       0.00000
       8.57496       0.00000
       8.60996       0.00000
       8.64596       0.00000
       8.68096       0.00000
       8.71596       0.00000
       8.75196       0.00000
       8.78696       0.00000
       8.82296       0.00000
       8.85796       0.00000
       8.89396       0.00000
       8.92896       0.00000
       8.96496       0.00000
       8.99996       0.00000
       9.03496       0.00000
       9.07096       0.00000
       9.10596       0.00000
       9.14196       0.00000
       9.17696       0.00000
       9.21296       0.00000
       9.24796       0.00000
       9.28396       0.00000
       9.31896       0.00000
       9.35396       0.00000
       9.38996       0.00000
       9.42496       0.00000
       9.46096       0.00000
       9.49596       0.00000
       9.53196       0.00000
       9.56696       0.00000
       9.60296       0.00000
       9.63796       0.00000
       9.67296       0.00000
       9.70896       0.00000
       9.74396       0.00000
       9.77996       0.00000
       9.81496       0.00000
       9.85096       0.00000
       9.88596       0.00000
       9.92096       0.00000
       9.95696       0.00000
       9.99196       0.00000
      10.02796       0.00000
      10.06296       0.00000
      10.09896       0.00000
      10.13396       0.00000
      10.16996       0.00000
      10.20496       0.00000
      10.23996       0.00000
      10.27596       0.00000
      10.31096       0.00000
      10.34696       0.00000
      10.38196       0.00000
      10.41796       0.00000
      10.45296       0.00000
      10.48896       0.00000
      10.52396       0.00000
      10.55896       0.00000
      10.59496       0.00000
