      #Energy        TDOS
     -19.07104      10.84757
     -19.03604      10.84757
     -19.00004      10.84757
     -18.96504      10.84757
     -18.92904      10.84757
     -18.89404      10.84757
     -18.85804      10.84757
     -18.82304      10.84757
     -18.78704      10.84757
     -18.75204      10.84757
     -18.71704      10.84757
     -18.68104      10.84757
     -18.64604      10.84757
     -18.61004      10.84757
     -18.57504      10.84757
     -18.53904      10.84757
     -18.50404      10.84757
     -18.46804      10.84757
     -18.43304      10.84757
     -18.39804      10.84757
     -18.36204      10.84757
     -18.32704      10.84757
     -18.29104      10.84757
     -18.25604      10.84757
     -18.22004      10.84757
     -18.18504      10.84757
     -18.14904      10.84757
     -18.11404      10.84757
     -18.07904      10.84757
     -18.04304      10.84757
     -18.00804      10.84757
     -17.97204      10.84757
     -17.93704      10.84757
     -17.90104      10.84757
     -17.86604      10.84757
     -17.83004      10.84757
     -17.79504      10.84757
     -17.76004      10.84757
     -17.72404      10.84757
     -17.68904      10.84757
     -17.65304      10.84757
     -17.61804      10.84757
     -17.58204      10.84757
     -17.54704      10.84757
     -17.51104      10.84757
     -17.47604      10.84757
     -17.44104      10.84757
     -17.40504      10.84757
     -17.37004      10.84757
     -17.33404      10.84757
     -17.29904      10.84757
     -17.26304      10.84757
     -17.22804      10.84757
     -17.19204      10.84757
     -17.15704      10.84757
     -17.12204      10.84757
     -17.08604      10.84757
     -17.05104      10.84757
     -17.01504      10.84757
     -16.98004      10.84757
     -16.94404      10.84757
     -16.90904      10.84757
     -16.87304      10.84757
     -16.83804      10.84757
     -16.80304      10.84757
     -16.76704      10.84757
     -16.73204      10.84757
     -16.69604      10.84757
     -16.66104      10.84757
     -16.62504      10.84757
     -16.59004      10.84757
     -16.55504      10.84757
     -16.51904      10.84757
     -16.48404      10.84757
     -16.44804      10.84757
     -16.41304      10.84757
     -16.37704      10.84757
     -16.34204      10.84757
     -16.30604      10.84757
     -16.27104      10.84757
     -16.23604      10.84757
     -16.20004      10.84757
     -16.16504      10.84757
     -16.12904      10.84757
     -16.09404      10.84757
     -16.05804      10.84757
     -16.02304      10.84757
     -15.98704      10.84757
     -15.95204      10.84757
     -15.91704      10.84757
     -15.88104      10.84757
     -15.84604      10.84757
     -15.81004      10.84757
     -15.77504      10.84757
     -15.73904      10.84757
     -15.70404      10.84757
     -15.66804      10.84757
     -15.63304      10.84757
     -15.59804      10.84757
     -15.56204      10.84757
     -15.52704      10.84757
     -15.49104      10.84757
     -15.45604      10.84757
     -15.42004      10.84757
     -15.38504      10.84757
     -15.34904      10.84757
     -15.31404      10.84757
     -15.27904      10.84757
     -15.24304      10.84757
     -15.20804      10.84757
     -15.17204      10.84757
     -15.13704      10.84757
     -15.10104      10.84757
     -15.06604      10.84757
     -15.03004      10.84757
     -14.99504      10.84757
     -14.96004      10.84757
     -14.92404      10.84757
     -14.88904      10.84757
     -14.85304      10.84757
     -14.81804      10.84757
     -14.78204      10.84757
     -14.74704      10.84757
     -14.71104      10.84757
     -14.67604      10.84757
     -14.64104      10.84757
     -14.60504      10.84757
     -14.57004      10.84757
     -14.53404      10.84757
     -14.49904      10.84757
     -14.46304      10.84757
     -14.42804      10.84757
     -14.39204      10.84757
     -14.35704      10.84757
     -14.32204      10.84757
     -14.28604      10.84757
     -14.25104      10.84757
     -14.21504      10.84757
     -14.18004      10.84757
     -14.14404      10.84757
     -14.10904      10.84757
     -14.07304      10.84757
     -14.03804      10.84757
     -14.00304      10.84757
     -13.96704      10.84757
     -13.93204      10.84757
     -13.89604      10.84757
     -13.86104      10.84757
     -13.82504      10.84757
     -13.79004      10.84757
     -13.75504      10.84757
     -13.71904      10.84757
     -13.68404      10.84757
     -13.64804      10.84757
     -13.61304      10.84757
     -13.57704      10.84757
     -13.54204      10.84815
     -13.50604      10.84958
     -13.47104      10.85155
     -13.43604      10.85404
     -13.40004      10.85696
     -13.36504      10.86013
     -13.32904      10.86361
     -13.29404      10.86743
     -13.25804      10.87158
     -13.22304      10.87599
     -13.18704      10.88063
     -13.15204      10.88548
     -13.11704      10.89058
     -13.08104      10.89595
     -13.04604      10.90160
     -13.01004      10.90749
     -12.97504      10.91358
     -12.93904      10.91986
     -12.90404      10.92636
     -12.86804      10.93308
     -12.83304      10.94004
     -12.79804      10.94723
     -12.76204      10.95466
     -12.72704      10.96232
     -12.69104      10.97018
     -12.65604      10.97825
     -12.62004      10.98653
     -12.58504      10.99502
     -12.54904      11.00373
     -12.51404      11.01268
     -12.47904      11.02187
     -12.44304      11.03131
     -12.40804      11.04099
     -12.37204      11.05091
     -12.33704      11.06104
     -12.30104      11.07141
     -12.26604      11.08202
     -12.23004      11.09289
     -12.19504      11.10402
     -12.16004      11.11543
     -12.12404      11.12711
     -12.08904      11.13906
     -12.05304      11.15133
     -12.01804      11.16393
     -11.98204      11.17686
     -11.94704      11.19012
     -11.91104      11.20373
     -11.87604      11.21768
     -11.84104      11.23198
     -11.80504      11.24673
     -11.77004      11.26207
     -11.73404      11.27806
     -11.69904      11.29469
     -11.66304      11.31280
     -11.62804      11.33189
     -11.59204      11.35076
     -11.55704      11.36965
     -11.52204      11.38863
     -11.48604      11.40763
     -11.45104      11.42669
     -11.41504      11.44579
     -11.38004      11.46489
     -11.34404      11.48403
     -11.30904      11.50324
     -11.27304      11.52252
     -11.23804      11.54181
     -11.20304      11.56112
     -11.16704      11.58049
     -11.13204      11.59994
     -11.09604      11.61945
     -11.06104      11.63897
     -11.02504      11.65851
     -10.99004      11.67810
     -10.95404      11.69776
     -10.91904      11.71748
     -10.88404      11.73725
     -10.84804      11.75705
     -10.81304      11.77688
     -10.77704      11.79678
     -10.74204      11.81676
     -10.70604      11.83682
     -10.67104      11.85697
     -10.63604      11.87719
     -10.60004      11.89746
     -10.56504      11.91779
     -10.52904      11.93820
     -10.49404      11.95871
     -10.45804      11.97933
     -10.42304      12.00006
     -10.38704      12.02090
     -10.35204      12.04185
     -10.31704      12.06289
     -10.28104      12.08405
     -10.24604      12.10538
     -10.21004      12.12689
     -10.17504      12.14860
     -10.13904      12.17056
     -10.10404      12.19278
     -10.06804      12.21527
     -10.03304      12.23804
      -9.99804      12.26118
      -9.96204      12.28480
      -9.92704      12.30908
      -9.89104      12.33432
      -9.85604      12.36110
      -9.82004      12.38990
      -9.78504      12.41910
      -9.74904      12.44733
      -9.71404      12.47516
      -9.67904      12.50264
      -9.64304      12.52954
      -9.60804      12.55542
      -9.57204      12.58015
      -9.53704      12.60365
      -9.50104      12.62503
      -9.46604      12.64398
      -9.43004      12.66097
      -9.39504      12.67653
      -9.36004      12.69128
      -9.32404      12.70582
      -9.28904      12.72193
      -9.25304      12.73743
      -9.21804      12.74993
      -9.18204      12.76106
      -9.14704      12.77151
      -9.11104      12.78176
      -9.07604      12.79212
      -9.04104      12.80282
      -9.00504      12.81358
      -8.97004      12.82422
      -8.93404      12.83512
      -8.89904      12.84601
      -8.86304      12.85821
      -8.82804      12.86972
      -8.79204      12.87862
      -8.75704      12.88710
      -8.72204      12.89551
      -8.68604      12.90384
      -8.65104      12.91235
      -8.61504      12.92181
      -8.58004      12.93176
      -8.54404      12.94166
      -8.50904      12.95204
      -8.47304      12.96297
      -8.43804      12.97468
      -8.40304      12.98748
      -8.36704      13.00176
      -8.33204      13.01779
      -8.29604      13.03571
      -8.26104      13.05587
      -8.22504      13.08051
      -8.19004      13.10461
      -8.15404      13.12508
      -8.11904      13.14580
      -8.08404      13.16684
      -8.04804      13.18826
      -8.01304      13.21006
      -7.97704      13.23225
      -7.94204      13.25471
      -7.90604      13.27720
      -7.87104      13.29957
      -7.83604      13.32189
      -7.80004      13.34412
      -7.76504      13.36635
      -7.72904      13.38900
      -7.69404      13.41201
      -7.65804      13.43512
      -7.62304      13.45878
      -7.58704      13.48197
      -7.55204      13.50384
      -7.51704      13.52518
      -7.48104      13.54587
      -7.44604      13.56588
      -7.41004      13.58555
      -7.37504      13.60509
      -7.33904      13.62457
      -7.30404      13.64404
      -7.26804      13.66355
      -7.23304      13.68310
      -7.19804      13.70266
      -7.16204      13.72225
      -7.12704      13.74188
      -7.09104      13.76157
      -7.05604      13.78129
      -7.02004      13.80099
      -6.98504      13.82068
      -6.94904      13.84037
      -6.91404      13.86010
      -6.87904      13.87992
      -6.84304      13.89986
      -6.80804      13.91994
      -6.77204      13.94014
      -6.73704      13.96048
      -6.70104      13.98096
      -6.66604      14.00161
      -6.63004      14.02246
      -6.59504      14.04343
      -6.56004      14.06446
      -6.52404      14.08564
      -6.48904      14.10700
      -6.45304      14.12858
      -6.41804      14.15041
      -6.38204      14.17255
      -6.34704      14.19501
      -6.31104      14.21780
      -6.27604      14.24095
      -6.24104      14.26445
      -6.20504      14.28832
      -6.17004      14.31262
      -6.13404      14.33742
      -6.09904      14.36278
      -6.06304      14.38878
      -6.02804      14.41564
      -5.99204      14.44368
      -5.95704      14.47326
      -5.92204      14.50461
      -5.88604      14.53750
      -5.85104      14.57118
      -5.81504      14.60516
      -5.78004      14.63908
      -5.74404      14.67099
      -5.70904      14.70036
      -5.67304      14.72875
      -5.63804      14.75675
      -5.60304      14.78436
      -5.56704      14.81157
      -5.53204      14.83850
      -5.49604      14.86541
      -5.46104      14.89286
      -5.42504      14.92093
      -5.39004      14.94946
      -5.35404      14.97890
      -5.31904      15.01028
      -5.28404      15.04520
      -5.24804      15.08376
      -5.21304      15.12333
      -5.17704      15.16255
      -5.14204      15.20173
      -5.10604      15.24067
      -5.07104      15.27927
      -5.03504      15.31765
      -5.00004      15.35586
      -4.96504      15.39327
      -4.92904      15.42993
      -4.89404      15.46665
      -4.85804      15.50367
      -4.82304      15.54098
      -4.78704      15.57897
      -4.75204      15.61862
      -4.71704      15.66028
      -4.68104      15.70272
      -4.64604      15.74499
      -4.61004      15.78670
      -4.57504      15.82725
      -4.53904      15.86709
      -4.50404      15.90700
      -4.46804      15.94811
      -4.43304      15.99096
      -4.39804      16.03482
      -4.36204      16.07923
      -4.32704      16.12416
      -4.29104      16.16944
      -4.25604      16.21479
      -4.22004      16.26030
      -4.18504      16.30632
      -4.14904      16.35284
      -4.11404      16.39959
      -4.07904      16.44658
      -4.04304      16.49411
      -4.00804      16.54228
      -3.97204      16.59107
      -3.93704      16.64083
      -3.90104      16.69151
      -3.86604      16.74268
      -3.83004      16.79565
      -3.79504      16.84915
      -3.76004      16.90173
      -3.72404      16.95479
      -3.68904      17.00855
      -3.65304      17.06308
      -3.61804      17.11855
      -3.58204      17.17544
      -3.54704      17.23362
      -3.51104      17.29249
      -3.47604      17.35205
      -3.44104      17.41296
      -3.40504      17.47562
      -3.37004      17.53997
      -3.33404      17.60834
      -3.29904      17.68373
      -3.26304      17.77786
      -3.22804      17.88148
      -3.19204      17.98083
      -3.15704      18.07576
      -3.12204      18.16311
      -3.08604      18.24794
      -3.05104      18.32966
      -3.01504      18.40487
      -2.98004      18.47366
      -2.94404      18.53730
      -2.90904      18.59624
      -2.87304      18.65177
      -2.83804      18.70470
      -2.80304      18.75503
      -2.76704      18.80321
      -2.73204      18.85055
      -2.69604      18.89687
      -2.66104      18.94167
      -2.62504      18.98440
      -2.59004      19.02443
      -2.55404      19.06229
      -2.51904      19.09858
      -2.48404      19.13372
      -2.44804      19.16775
      -2.41304      19.20081
      -2.37704      19.23334
      -2.34204      19.26583
      -2.30604      19.29871
      -2.27104      19.33194
      -2.23504      19.36516
      -2.20004      19.39829
      -2.16504      19.43138
      -2.12904      19.46438
      -2.09404      19.49732
      -2.05804      19.53024
      -2.02304      19.56318
      -1.98704      19.59618
      -1.95204      19.62936
      -1.91704      19.66293
      -1.88104      19.69726
      -1.84604      19.73242
      -1.81004      19.76811
      -1.77504      19.80407
      -1.73904      19.83996
      -1.70404      19.87534
      -1.66804      19.90995
      -1.63304      19.94391
      -1.59804      19.97740
      -1.56204      20.01044
      -1.52704      20.04308
      -1.49104      20.07537
      -1.45604      20.10729
      -1.42004      20.13878
      -1.38504      20.16972
      -1.34904      20.20006
      -1.31404      20.22979
      -1.27904      20.25894
      -1.24304      20.28754
      -1.20804      20.31559
      -1.17204      20.34303
      -1.13704      20.36985
      -1.10104      20.39610
      -1.06604      20.42176
      -1.03004      20.44683
      -0.99504      20.47133
      -0.96004      20.49523
      -0.92404      20.51851
      -0.88904      20.54113
      -0.85304      20.56309
      -0.81804      20.58435
      -0.78204      20.60481
      -0.74704      20.62445
      -0.71104      20.64329
      -0.67604      20.66130
      -0.64104      20.67841
      -0.60504      20.69438
      -0.57004      20.70905
      -0.53404      20.72265
      -0.49904      20.73532
      -0.46304      20.74672
      -0.42804      20.75697
      -0.39204      20.76616
      -0.35704      20.77429
      -0.32204      20.78183
      -0.28604      20.78885
      -0.25104      20.79553
      -0.21504      20.80215
      -0.18004      20.80886
      -0.14404      20.81559
      -0.10904      20.82259
      -0.07304      20.83068
      -0.03804      20.84100
      -0.00304      20.85446
       0.03296      20.86926
       0.06796      20.88450
       0.10396      20.90054
       0.13896      20.91679
       0.17496      20.93401
       0.20996      20.95281
       0.24596      20.97350
       0.28096      20.99572
       0.31596      21.01876
       0.35196      21.04252
       0.38696      21.06708
       0.42296      21.09292
       0.45796      21.11975
       0.49396      21.14723
       0.52896      21.17552
       0.56496      21.20451
       0.59996      21.23430
       0.63496      21.26479
       0.67096      21.29591
       0.70596      21.32767
       0.74196      21.36003
       0.77696      21.39291
       0.81296      21.42648
       0.84796      21.46093
       0.88296      21.49628
       0.91896      21.53242
       0.95396      21.56923
       0.98996      21.60673
       1.02496      21.64500
       1.06096      21.68436
       1.09596      21.72542
       1.13196      21.76916
       1.16696      21.81619
       1.20196      21.86652
       1.23796      21.91974
       1.27296      21.97516
       1.30896      22.03231
       1.34396      22.09081
       1.37996      22.15044
       1.41496      22.21022
       1.45096      22.26914
       1.48596      22.32782
       1.52096      22.38731
       1.55696      22.44829
       1.59196      22.51191
       1.62796      22.57741
       1.66296      22.64404
       1.69896      22.71310
       1.73396      22.78547
       1.76996      22.85994
       1.80496      22.93224
       1.83996      23.00239
       1.87596      23.07338
       1.91096      23.14613
       1.94696      23.22190
       1.98196      23.30280
       2.01796      23.38721
       2.05296      23.47114
       2.08896      23.55484
       2.12396      23.63962
       2.15896      23.72564
       2.19496      23.81403
       2.22996      23.90463
       2.26596      23.99609
       2.30096      24.08856
       2.33696      24.18200
       2.37196      24.27836
       2.40796      24.37639
       2.44296      24.46156
       2.47796      24.53365
       2.51396      24.61035
       2.54896      24.69508
       2.58496      24.78248
       2.61996      24.87208
       2.65596      24.97593
       2.69096      25.09459
       2.72696      25.21870
       2.76196      25.34975
       2.79696      25.48445
       2.83296      25.62013
       2.86796      25.75150
       2.90396      25.87342
       2.93896      25.98723
       2.97496      26.09241
       3.00996      26.18174
       3.04596      26.25560
       3.08096      26.32550
       3.11596      26.39493
       3.15196      26.46098
       3.18696      26.52277
       3.22296      26.58177
       3.25796      26.63812
       3.29396      26.69226
       3.32896      26.74509
       3.36496      26.79728
       3.39996      26.84915
       3.43496      26.90056
       3.47096      26.95142
       3.50596      27.00209
       3.54196      27.05274
       3.57696      27.10347
       3.61296      27.15439
       3.64796      27.20493
       3.68396      27.25428
       3.71896      27.30258
       3.75396      27.35048
       3.78996      27.39809
       3.82496      27.44548
       3.86096      27.49317
       3.89596      27.54043
       3.93196      27.58651
       3.96696      27.63244
       4.00196      27.67639
       4.03796      27.71659
       4.07296      27.75483
       4.10896      27.79288
       4.14396      27.83144
       4.17996      27.87032
       4.21496      27.90922
       4.25096      27.94805
       4.28596      27.98719
       4.32096      28.03237
       4.35696      28.08564
       4.39196      28.15218
       4.42796      28.23354
       4.46296      28.30012
       4.49896      28.34501
       4.53396      28.38508
       4.56996      28.42147
       4.60496      28.45453
       4.63996      28.48468
       4.67596      28.51189
       4.71096      28.53590
       4.74696      28.55673
       4.78196      28.57558
       4.81796      28.59388
       4.85296      28.61217
       4.88896      28.63077
       4.92396      28.64999
       4.95896      28.66990
       4.99496      28.69049
       5.02996      28.71171
       5.06596      28.73353
       5.10096      28.75605
       5.13696      28.77980
       5.17196      28.80631
       5.20796      28.83533
       5.24296      28.86508
       5.27796      28.89536
       5.31396      28.92599
       5.34896      28.95669
       5.38496      28.98770
       5.41996      29.01896
       5.45596      29.05030
       5.49096      29.08171
       5.52696      29.11326
       5.56196      29.14443
       5.59696      29.17482
       5.63296      29.20484
       5.66796      29.23458
       5.70396      29.26408
       5.73896      29.29360
       5.77496      29.32323
       5.80996      29.35332
       5.84596      29.38382
       5.88096      29.41438
       5.91596      29.44479
       5.95196      29.47515
       5.98696      29.50561
       6.02296      29.53623
       6.05796      29.56723
       6.09396      29.59851
       6.12896      29.62984
       6.16496      29.66131
       6.19996      29.69310
       6.23496      29.72510
       6.27096      29.75722
       6.30596      29.78942
       6.34196      29.82167
       6.37696      29.85415
       6.41296      29.88722
       6.44796      29.92101
       6.48396      29.95577
       6.51896      29.99250
       6.55396      30.03159
       6.58996      30.07209
       6.62496      30.11309
       6.66096      30.15405
       6.69596      30.19491
       6.73196      30.23642
       6.76696      30.27895
       6.80196      30.32292
       6.83796      30.36851
       6.87296      30.41471
       6.90896      30.45967
       6.94396      30.50245
       6.97996      30.54293
       7.01496      30.58137
       7.05096      30.61844
       7.08596      30.65465
       7.12096      30.69163
       7.15696      30.72977
       7.19196      30.76599
       7.22796      30.79954
       7.26296      30.82815
       7.29896      30.84898
       7.33396      30.86088
       7.36996      30.86411
       7.40496      30.86411
       7.43996      30.86411
       7.47596      30.86411
       7.51096      30.86411
       7.54696      30.86411
       7.58196      30.86411
       7.61796      30.86411
       7.65296      30.86411
       7.68896      30.86411
       7.72396      30.86411
       7.75896      30.86411
       7.79496      30.86411
       7.82996      30.86411
       7.86596      30.86411
       7.90096      30.86411
       7.93696      30.86411
       7.97196      30.86411
       8.00796      30.86411
       8.04296      30.86411
       8.07796      30.86411
       8.11396      30.86411
       8.14896      30.86411
       8.18496      30.86411
       8.21996      30.86411
       8.25596      30.86411
       8.29096      30.86411
       8.32696      30.86411
       8.36196      30.86411
       8.39696      30.86411
       8.43296      30.86411
       8.46796      30.86411
       8.50396      30.86411
       8.53896      30.86411
       8.57496      30.86411
       8.60996      30.86411
       8.64596      30.86411
       8.68096      30.86411
       8.71596      30.86411
       8.75196      30.86411
       8.78696      30.86411
       8.82296      30.86411
       8.85796      30.86411
       8.89396      30.86411
       8.92896      30.86411
       8.96496      30.86411
       8.99996      30.86411
       9.03496      30.86411
       9.07096      30.86411
       9.10596      30.86411
       9.14196      30.86411
       9.17696      30.86411
       9.21296      30.86411
       9.24796      30.86411
       9.28396      30.86411
       9.31896      30.86411
       9.35396      30.86411
       9.38996      30.86411
       9.42496      30.86411
       9.46096      30.86411
       9.49596      30.86411
       9.53196      30.86411
       9.56696      30.86411
       9.60296      30.86411
       9.63796      30.86411
       9.67296      30.86411
       9.70896      30.86411
       9.74396      30.86411
       9.77996      30.86411
       9.81496      30.86411
       9.85096      30.86411
       9.88596      30.86411
       9.92096      30.86411
       9.95696      30.86411
       9.99196      30.86411
      10.02796      30.86411
      10.06296      30.86411
      10.09896      30.86411
      10.13396      30.86411
      10.16996      30.86411
      10.20496      30.86411
      10.23996      30.86411
      10.27596      30.86411
      10.31096      30.86411
      10.34696      30.86411
      10.38196      30.86411
      10.41796      30.86411
      10.45296      30.86411
      10.48896      30.86411
      10.52396      30.86411
      10.55896      30.86411
      10.59496      30.86411
